count,zu,zl,mean_expenses,min_expenses,max_expenses,families,pattern_0,pattern_1,pattern_2,pattern_3,pattern_4,pattern_5,pattern_6,pattern_7,pattern_8,pattern_9,pattern_10,pattern_11,pattern_12,pattern_13
1,8,8,16985.0,16985,16985,39768,0,0,0,2,1,0,0,1,2,0,1,1,0,0
1,5,5,27123.0,27123,27123,39917,0,0,0,0,0,0,0,0,0,1,2,1,0,1
1,6,6,39348.0,39348,39348,39925,0,0,0,0,0,2,1,0,1,0,0,1,1,0
2,6,6,19418.0,4269,34567,"39974,81299",0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,4,4,4771.0,4771,4771,39982,1,1,1,0,0,0,0,0,0,1,0,0,0,0
1,4,4,13649.0,13649,13649,40188,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1,8,8,14087.0,14087,14087,40253,0,2,0,0,2,1,0,1,0,0,1,1,0,0
2,12,12,17941.0,17273,18609,"40295,51870",0,0,0,0,1,0,0,2,0,1,1,1,0,0
1,6,6,18985.0,18985,18985,40469,0,0,1,0,2,0,1,0,0,0,1,1,0,0
1,5,5,46447.0,46447,46447,40535,0,0,0,0,0,0,0,1,0,0,0,1,2,1
1,8,8,28528.0,28528,28528,40543,0,0,2,1,2,1,0,0,0,0,1,1,0,0
1,5,5,6410.0,6410,6410,40576,0,0,1,0,1,0,1,0,0,0,0,0,1,1
2,14,14,22758.5,18091,27426,"40659,56424",0,1,0,2,2,0,0,0,0,0,1,1,0,0
1,4,4,10191.0,10191,10191,40717,0,0,0,0,1,0,0,0,0,0,1,0,1,1
1,5,5,12354.0,12354,12354,40725,0,0,0,0,0,0,0,0,1,1,1,0,0,2
1,4,4,14409.0,14409,14409,40774,0,0,0,0,0,0,0,0,1,0,0,0,1,2
2,6,6,17956.5,16960,18953,"40782,64220",0,0,0,0,0,0,0,0,1,0,0,0,0,2
1,6,6,48771.0,48771,48771,40972,0,0,0,0,0,1,0,1,1,1,0,0,1,1
2,12,12,29216.0,28649,29783,"41160,72827",0,0,0,0,1,0,0,0,1,1,1,0,1,1
1,3,3,25680.0,25680,25680,41327,1,0,0,0,0,0,0,0,0,0,0,2,0,0
1,5,5,10679.0,10679,10679,41392,1,1,0,0,0,0,0,0,0,1,1,0,0,1
1,6,6,23851.0,23851,23851,41541,2,0,1,0,0,1,0,0,0,0,1,1,0,0
1,9,9,30385.0,30385,30385,41558,0,0,0,1,2,1,1,0,0,2,0,1,1,0
1,5,5,35327.0,35327,35327,41566,0,0,0,0,1,1,0,0,0,0,0,0,1,2
1,6,6,9840.0,9840,9840,41624,0,0,2,0,1,1,0,0,0,0,0,1,1,0
2,12,12,14091.0,7648,20534,"41699,68890",0,0,1,1,1,1,0,0,0,0,1,1,0,0
3,18,18,17015.333333333332,9276,25908,"41707,45641,87270",1,0,1,1,1,0,0,0,0,0,1,1,0,0
2,6,6,12972.0,12885,13059,"41749,84350",0,0,0,0,0,1,0,0,0,0,0,0,0,2
1,5,5,39235.0,39235,39235,41764,0,0,0,0,0,0,0,2,1,0,0,0,1,1
1,6,6,9332.0,9332,9332,41772,0,0,0,0,2,0,0,1,0,1,1,1,0,0
1,9,9,28200.0,28200,28200,41798,1,0,1,0,0,1,0,1,0,3,1,1,0,0
2,12,12,20893.5,13906,27881,"41806,71555",1,0,0,2,1,0,0,0,0,0,1,1,0,0
1,7,7,33160.0,33160,33160,41830,1,1,1,0,1,1,0,0,0,0,1,1,0,0
1,6,6,26698.0,26698,26698,41848,0,0,0,0,2,1,0,0,1,0,0,1,1,0
1,3,3,26145.0,26145,26145,41889,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3,9,9,15783.666666666666,9979,21191,"41970,61481,88997",0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,5,5,11873.0,11873,11873,42093,0,0,0,0,3,0,0,0,0,0,1,1,0,0
2,10,10,21711.5,16019,27404,"42234,55681",0,0,1,0,0,0,1,1,0,0,1,1,0,0
2,10,10,20861.0,15925,25797,"42242,54221",1,0,0,0,1,0,0,0,1,0,0,1,1,0
1,3,3,5780.0,5780,5780,42259,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,8,8,11769.0,11769,11769,42358,0,0,1,1,0,1,0,1,1,1,1,1,0,0
1,9,9,13686.0,13686,13686,42366,2,0,1,2,0,1,0,1,0,0,1,1,0,0
3,18,18,11643.0,7560,15261,"42390,84244,88765",2,0,1,1,0,0,0,0,1,1,0,0,0,0
1,8,8,14983.0,14983,14983,42432,1,1,2,1,1,0,0,0,0,0,1,1,0,0
1,6,6,20340.0,20340,20340,42457,1,0,1,0,0,1,1,0,0,0,1,1,0,0
1,10,10,17422.0,17422,17422,42465,0,2,1,2,1,2,0,0,0,0,1,1,0,0
1,4,4,2776.0,2776,2776,42507,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1,8,8,11676.0,11676,11676,42663,1,0,1,1,3,0,0,0,0,0,1,1,0,0
2,14,14,12412.5,7758,17067,"42697,75812",0,0,0,0,0,1,0,0,3,1,0,0,1,1
3,18,18,26713.333333333332,15767,34478,"42853,44305,44487",1,0,0,0,1,1,1,0,0,0,1,1,0,0
1,6,6,33939.0,33939,33939,42879,0,0,1,0,0,2,0,0,1,0,0,1,1,0
2,12,12,27926.5,24982,30871,"42945,79145",0,1,0,0,0,0,0,0,1,0,1,1,1,1
1,5,5,12295.0,12295,12295,42952,0,0,1,0,0,0,0,1,0,1,1,1,0,0
2,12,12,40065.0,27607,52523,"43273,70011",0,0,0,0,0,0,1,0,3,0,0,0,1,1
1,6,6,21877.0,21877,21877,43349,0,1,0,0,1,1,0,0,1,0,0,1,1,0
1,4,4,31705.0,31705,31705,43406,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2,12,12,17907.0,15228,20586,"43497,53157",0,0,0,0,1,0,0,1,1,1,1,1,0,0
1,6,6,22366.0,22366,22366,43505,0,0,1,0,1,0,1,1,0,0,1,1,0,0
1,4,4,9643.0,9643,9643,43513,0,1,1,1,0,0,0,0,0,1,0,0,0,0
3,18,18,17509.333333333332,14662,23147,"43521,47936,65250",0,1,2,1,0,0,0,0,0,0,1,1,0,0
1,8,8,17399.0,17399,17399,43646,0,0,0,0,1,2,0,1,1,0,1,1,0,1
1,11,11,27966.0,27966,27966,43711,3,1,0,0,0,0,0,0,2,2,1,1,1,0
2,14,14,27799.5,12617,42982,"43844,72413",1,1,1,0,1,0,0,1,0,0,1,1,0,0
1,3,3,10519.0,10519,10519,44040,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4,12,12,13888.5,5979,16897,"44115,51466,51540,54932",0,0,0,0,0,0,0,1,0,0,1,1,0,0
1,7,7,12906.0,12906,12906,44156,0,0,0,1,0,0,0,1,0,3,0,1,1,0
1,4,4,24851.0,24851,24851,44404,0,0,0,2,0,0,0,0,0,0,0,0,1,1
3,15,15,23049.666666666668,18489,32157,"44479,61952,83691",0,1,0,0,0,0,0,0,1,1,0,0,1,1
1,8,8,26364.0,26364,26364,44495,1,1,1,1,2,0,0,0,0,0,1,1,0,0
1,5,5,32819.0,32819,32819,44537,0,0,0,0,0,0,0,0,0,3,0,1,1,0
1,5,5,19382.0,19382,19382,44651,0,0,1,1,1,1,0,0,0,0,1,0,0,0
2,8,8,12241.0,9283,15199,"44826,64212",0,0,0,0,0,0,0,0,0,0,0,0,2,2
1,4,4,20487.0,20487,20487,44867,0,0,0,0,0,0,0,0,1,0,1,1,0,1
1,7,7,23385.0,23385,23385,44966,1,2,2,0,0,0,0,0,0,1,1,0,0,0
2,14,14,12904.0,10613,15195,"44990,88120",1,0,0,2,2,0,0,0,0,0,1,1,0,0
1,10,10,8826.0,8826,8826,45021,2,1,1,1,3,0,0,0,0,0,1,1,0,0
2,4,4,14470.0,12732,16208,"45146,81489",0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,7,7,14980.0,14980,14980,45187,2,0,2,1,0,0,0,0,1,1,0,0,0,0
1,14,14,22386.0,22386,22386,45195,0,1,0,1,3,0,0,2,2,1,1,0,2,1
1,8,8,18002.0,18002,18002,45203,1,0,0,0,1,1,0,1,0,2,1,1,0,0
1,6,6,22752.0,22752,22752,45286,0,0,0,0,1,1,1,0,0,1,0,1,1,0
1,3,3,9593.0,9593,9593,45369,0,0,0,0,0,0,0,0,1,1,1,0,0,0
4,20,20,19388.5,8937,34916,"45526,51250,54874,84889",0,1,1,1,0,0,0,0,0,1,1,0,0,0
4,20,20,14027.5,10792,21014,"45542,55558,69203,71456",0,0,0,0,2,0,1,0,0,0,1,1,0,0
3,12,12,16233.666666666666,9428,21385,"45559,47035,53538",0,1,0,0,0,0,0,0,0,0,1,1,0,1
1,8,8,17168.0,17168,17168,45708,2,0,0,0,0,0,0,0,2,2,0,0,1,1
2,12,12,25018.5,21729,28308,"46011,80150",0,0,0,0,0,0,0,0,1,1,1,1,1,1
1,6,6,24261.0,24261,24261,46052,0,0,0,0,0,0,0,0,2,0,2,1,0,1
1,6,6,12209.0,12209,12209,46102,2,0,0,0,0,0,0,0,1,2,0,1,0,0
1,7,7,13174.0,13174,13174,46128,1,1,1,1,0,1,0,0,0,1,1,0,0,0
1,3,3,6961.0,6961,6961,46136,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1,6,6,15904.0,15904,15904,46235,0,0,0,0,1,1,1,0,0,1,1,1,0,0
2,10,10,14944.5,13451,16438,"46334,89482",3,0,0,0,0,0,0,0,0,1,1,0,0,0
1,5,5,21409.0,21409,21409,46458,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1,5,5,14744.0,14744,14744,46581,0,0,0,1,0,1,0,1,0,0,0,1,1,0
2,12,12,26457.0,24874,28040,"46714,87429",0,0,0,0,0,0,1,1,1,1,0,0,1,1
1,7,7,10414.0,10414,10414,46789,0,0,0,0,1,1,1,1,0,0,1,1,0,1
3,15,15,20507.666666666668,14392,27268,"46813,47647,82305",0,0,0,1,0,0,0,0,2,0,0,1,1,0
1,6,6,7021.0,7021,7021,46821,0,0,2,0,1,0,1,0,0,0,1,1,0,0
1,6,6,23402.0,23402,23402,46839,1,0,0,0,0,1,1,0,0,1,1,1,0,0
1,7,7,16730.0,16730,16730,46847,0,0,0,0,1,0,0,0,3,1,0,1,1,0
1,4,4,12995.0,12995,12995,46904,2,0,0,0,0,1,0,0,0,0,0,1,0,0
1,6,6,14327.0,14327,14327,46912,1,0,0,0,1,0,1,0,0,1,1,1,0,0
1,6,6,24109.0,24109,24109,46920,0,2,0,0,0,0,0,0,1,1,0,0,1,1
1,8,8,8381.0,8381,8381,46987,0,1,1,1,0,2,0,1,0,0,1,1,0,0
2,8,8,26716.5,11276,42157,"47118,56317",0,0,0,0,0,0,0,1,0,0,1,0,1,1
2,8,8,17081.0,3756,30406,"47225,71589",0,0,0,0,0,1,0,1,0,0,1,0,0,1
1,6,6,18020.0,18020,18020,47290,0,0,1,0,1,0,0,0,1,1,0,1,1,0
1,8,8,40349.0,40349,40349,47324,1,1,2,1,0,1,0,0,0,1,1,0,0,0
1,6,6,20232.0,20232,20232,47340,0,0,1,1,1,0,0,0,1,0,0,1,1,0
1,7,7,30593.0,30593,30593,47399,0,3,2,0,0,0,0,0,0,0,1,1,0,0
1,5,5,15416.0,15416,15416,47423,2,0,0,1,0,0,0,0,0,1,1,0,0,0
1,3,3,14348.0,14348,14348,47472,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1,4,4,8391.0,8391,8391,47563,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,6,6,28629.0,28629,28629,47688,0,0,0,0,0,0,1,1,1,1,0,1,1,0
1,4,4,30022.0,30022,30022,47878,0,0,0,0,2,0,0,0,0,1,0,0,1,0
1,8,8,22763.0,22763,22763,47910,0,0,0,0,1,0,1,1,2,1,0,1,1,0
1,5,5,19138.0,19138,19138,48017,1,1,0,0,0,0,0,0,0,0,1,1,0,1
1,7,7,18267.0,18267,18267,48165,0,0,0,0,1,1,0,0,1,2,0,1,1,0
2,12,12,22954.0,7065,38843,"48173,86165",0,1,0,0,0,1,1,0,0,1,1,1,0,0
1,6,6,26167.0,26167,26167,48207,1,0,0,1,0,2,0,0,0,0,1,1,0,0
1,10,10,8416.0,8416,8416,48298,0,2,1,1,2,1,0,1,0,0,1,1,0,0
1,6,6,11843.0,11843,11843,48306,2,0,1,0,1,0,0,0,0,0,1,1,0,0
1,6,6,19774.0,19774,19774,48330,0,0,2,0,0,0,0,2,0,0,1,1,0,0
3,12,12,9823.333333333334,4266,17384,"48389,52233,71142",0,0,0,0,0,0,0,0,0,3,0,0,0,1
1,9,9,7550.0,7550,7550,48421,0,0,1,1,1,0,0,0,2,2,0,1,1,0
1,6,6,27065.0,27065,27065,48439,0,0,0,0,1,0,0,1,0,2,0,0,1,1
1,11,11,17650.0,17650,17650,48470,2,1,2,1,2,1,0,0,0,0,1,1,0,0
1,7,7,15576.0,15576,15576,48694,2,0,0,1,1,1,0,0,0,0,1,1,0,0
1,4,4,13647.0,13647,13647,48744,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1,5,5,29724.0,29724,29724,48769,0,0,1,0,0,0,0,0,1,1,0,1,1,0
1,6,6,11100.0,11100,11100,48777,0,0,1,0,0,1,1,0,0,0,1,1,0,1
1,4,4,2025.0,2025,2025,48801,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1,7,7,19619.0,19619,19619,48835,0,0,0,1,1,0,1,0,1,1,1,1,0,0
1,5,5,31671.0,31671,31671,48876,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1,7,7,12730.0,12730,12730,48934,1,0,1,0,0,1,1,0,1,0,1,1,0,0
5,25,25,30885.2,20261,41783,"49130,63636,66407,76067,77388",0,0,0,2,0,1,0,0,0,0,1,1,0,0
1,5,5,6211.0,6211,6211,49205,0,0,0,0,0,2,2,0,0,0,0,0,0,1
1,4,4,20689.0,20689,20689,49254,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1,7,7,43534.0,43534,43534,49304,0,0,1,0,1,0,0,0,2,1,0,1,1,0
1,6,6,11208.0,11208,11208,49353,0,0,0,0,0,0,0,1,3,0,0,1,1,0
1,6,6,20199.0,20199,20199,49379,0,0,0,0,1,0,1,1,1,0,1,1,0,0
1,7,7,12483.0,12483,12483,49395,0,0,1,0,1,0,0,0,1,2,1,1,0,0
1,6,6,25062.0,25062,25062,49411,0,0,1,0,1,1,0,0,0,1,1,1,0,0
1,12,12,13090.0,13090,13090,49429,1,1,1,2,1,2,1,1,0,0,1,1,0,0
1,8,8,8784.0,8784,8784,49437,1,1,2,0,1,1,0,0,0,0,1,1,0,0
1,8,8,21624.0,21624,21624,49478,1,0,0,1,2,0,0,1,0,1,1,1,0,0
1,5,5,17666.0,17666,17666,49528,0,0,0,1,0,0,0,1,0,0,0,1,1,1
1,9,9,14516.0,14516,14516,49551,0,0,0,0,0,0,1,0,3,1,0,0,2,2
1,5,5,10194.0,10194,10194,49593,1,0,0,0,0,0,0,0,1,2,0,0,0,1
1,10,10,15140.0,15140,15140,49783,2,0,2,0,1,2,0,1,0,0,1,1,0,0
1,8,8,14227.0,14227,14227,49858,2,2,2,0,0,0,0,0,1,1,0,0,0,0
1,8,8,18354.0,18354,18354,49924,1,0,1,0,2,0,0,2,0,0,1,1,0,0
3,12,12,21850.666666666668,13072,32489,"50062,63784,71886",0,0,0,0,0,0,0,1,0,1,0,1,1,0
1,5,5,8610.0,8610,8610,50245,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1,6,6,19450.0,19450,19450,50252,0,0,0,1,1,0,0,0,0,2,1,1,0,0
1,4,4,15995.0,15995,15995,50260,0,0,0,0,0,1,1,0,0,1,0,0,0,1
1,5,5,17114.0,17114,17114,50344,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1,5,5,44103.0,44103,44103,50393,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1,8,8,9580.0,9580,9580,50468,1,2,1,1,1,0,0,0,0,0,1,1,0,0
1,6,6,10774.0,10774,10774,50492,0,0,0,1,0,1,1,0,0,1,0,1,1,0
1,7,7,12093.0,12093,12093,50518,2,1,1,1,0,0,0,0,0,0,1,1,0,0
1,5,5,28310.0,28310,28310,50609,0,1,0,0,0,0,0,0,2,0,1,1,0,0
1,7,7,37987.0,37987,37987,50641,0,0,0,0,0,1,0,1,2,1,0,0,1,1
1,5,5,7689.0,7689,7689,50666,0,0,0,0,0,0,1,0,1,0,1,0,1,1
1,6,6,25531.0,25531,25531,50690,0,0,0,0,1,0,0,0,1,0,1,1,1,1
1,4,4,23984.0,23984,23984,50716,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1,8,8,14061.0,14061,14061,50724,0,1,0,2,1,1,0,1,0,0,1,1,0,0
1,6,6,17247.0,17247,17247,50898,0,0,0,0,1,1,0,1,0,0,0,1,2,0
1,9,9,9896.0,9896,9896,50922,2,0,3,0,1,1,0,0,0,0,1,1,0,0
1,9,9,14762.0,14762,14762,50948,0,0,1,1,2,1,0,2,0,0,1,1,0,0
1,6,6,9767.0,9767,9767,50955,0,1,3,0,0,0,0,0,0,0,1,1,0,0
2,14,14,10848.5,5912,15785,"50963,77859",1,2,1,1,0,0,0,0,1,1,0,0,0,0
1,5,5,18175.0,18175,18175,50971,0,2,1,0,0,0,0,0,0,0,0,0,1,1
1,4,4,10038.0,10038,10038,50989,0,0,1,1,0,0,0,0,1,0,0,1,0,0
1,6,6,25675.0,25675,25675,51029,0,1,0,0,0,0,0,0,1,2,1,0,0,1
1,4,4,26641.0,26641,26641,51151,0,0,0,0,0,0,0,2,0,0,1,1,0,0
3,15,15,18903.333333333332,13536,22698,"51219,70847,82636",0,0,0,0,0,3,0,0,0,0,1,1,0,0
1,7,7,28167.0,28167,28167,51235,0,0,0,0,1,1,0,0,0,3,1,1,0,0
1,7,7,16612.0,16612,16612,51243,0,0,1,1,1,2,0,0,0,0,1,1,0,0
1,7,7,10703.0,10703,10703,51318,0,0,0,1,0,1,2,0,1,0,1,1,0,0
1,9,9,13955.0,13955,13955,51334,1,0,1,1,2,0,0,1,1,0,1,1,0,0
2,12,12,13317.5,8621,18014,"51342,79434",1,1,1,1,0,0,0,0,0,1,1,0,0,0
1,8,8,10414.0,10414,10414,51359,2,1,0,2,0,1,0,0,0,0,1,1,0,0
1,10,10,12048.0,12048,12048,51375,1,2,2,0,3,0,0,0,0,0,1,1,0,0
1,7,7,20912.0,20912,20912,51490,0,0,0,0,2,0,0,0,0,3,0,0,1,1
3,21,21,19737.666666666668,15886,22059,"51508,59931,69088",1,1,1,2,0,0,0,0,0,0,1,1,0,0
1,8,8,32199.0,32199,32199,51516,0,1,0,1,1,1,0,2,0,0,1,1,0,0
1,6,6,22242.0,22242,22242,51532,0,0,1,0,2,0,0,0,1,0,0,1,1,0
1,8,8,30241.0,30241,30241,51557,0,0,0,0,0,0,1,1,3,1,0,1,1,0
2,10,10,8823.0,4553,13093,"51599,63073",1,1,0,1,0,0,0,0,1,1,0,0,0,0
2,8,8,13771.0,8611,18931,"51631,90084",1,1,0,0,0,0,0,0,1,0,0,1,0,0
1,8,8,15420.0,15420,15420,51649,0,2,0,3,1,0,0,0,0,0,1,1,0,0
1,8,8,20331.0,20331,20331,51664,2,1,1,2,0,0,0,0,0,0,1,1,0,0
1,5,5,7471.0,7471,7471,51672,0,0,0,0,1,1,0,0,1,0,0,0,1,1
1,8,8,13862.0,13862,13862,51706,0,1,1,0,0,2,2,0,0,0,1,1,0,0
1,9,9,36118.0,36118,36118,51714,1,1,2,0,1,1,1,0,0,0,1,1,0,0
1,3,3,8391.0,8391,8391,51722,0,0,0,0,0,0,0,1,0,0,0,0,0,2
1,7,7,18287.0,18287,18287,51763,0,2,0,0,0,0,0,0,0,1,2,0,1,1
5,25,25,22189.6,10890,34199,"51771,53645,57950,61085,69559",0,0,0,0,0,1,1,0,1,0,0,1,1,0
1,7,7,20749.0,20749,20749,51839,0,0,0,0,0,1,1,0,1,2,0,0,1,1
1,7,7,22363.0,22363,22363,51847,0,0,2,0,2,0,0,0,0,1,1,1,0,0
1,6,6,31665.0,31665,31665,51912,0,0,0,1,1,0,0,1,0,1,0,0,1,1
1,5,5,17298.0,17298,17298,52076,0,0,1,1,0,0,0,1,0,1,0,1,0,0
2,16,16,11701.0,9018,14384,"52092,81539",1,0,1,0,2,2,0,0,0,0,1,1,0,0
1,4,4,23762.0,23762,23762,52175,0,0,0,0,1,0,0,0,2,0,0,0,0,1
1,8,8,31597.0,31597,31597,52282,1,1,0,0,1,1,0,0,1,1,1,1,0,0
1,5,5,16003.0,16003,16003,52308,0,1,1,0,0,0,0,0,0,0,2,1,0,0
1,8,8,17742.0,17742,17742,52324,2,0,2,1,0,1,0,0,0,0,1,1,0,0
1,7,7,18894.0,18894,18894,52373,1,1,0,1,1,1,0,0,0,0,1,1,0,0
1,8,8,24654.0,24654,24654,52407,1,1,1,0,0,1,2,0,0,0,1,1,0,0
1,10,10,31831.0,31831,31831,52415,2,1,2,1,1,1,0,0,0,0,1,1,0,0
2,10,10,18727.5,14582,22873,"52423,84806",0,0,0,0,0,1,0,1,0,1,0,1,1,0
2,16,16,14724.0,10811,18637,"52449,62539",1,1,0,1,2,1,0,0,0,0,1,1,0,0
1,6,6,11088.0,11088,11088,52589,0,0,0,0,0,0,0,0,1,3,0,0,1,1
1,7,7,58843.0,58843,58843,52647,0,1,1,0,0,0,0,0,1,0,1,1,1,1
1,5,5,13158.0,13158,13158,52654,0,0,0,0,0,1,0,0,0,0,0,1,2,1
2,6,6,15660.5,14846,16475,"52670,57968",0,0,0,0,0,1,1,0,0,0,0,0,0,1
1,4,4,20566.0,20566,20566,52712,1,0,0,0,0,0,0,0,1,1,0,0,1,0
1,6,6,21009.0,21009,21009,52738,0,0,0,0,0,0,0,0,2,2,0,1,1,0
2,8,8,28311.5,25800,30823,"52761,72504",0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,5,5,17645.0,17645,17645,52779,0,0,0,0,0,2,0,0,1,0,1,1,0,0
1,11,11,22100.0,22100,22100,52787,1,1,2,0,2,0,1,1,0,1,1,1,0,0
1,10,10,14378.0,14378,14378,52795,0,0,1,0,1,0,1,0,2,3,0,0,1,1
1,7,7,12942.0,12942,12942,52811,1,0,1,0,3,0,0,0,0,0,1,1,0,0
1,9,9,9400.0,9400,9400,52829,1,2,1,2,1,0,0,0,0,0,1,1,0,0
2,10,10,26984.0,18749,35219,"52894,64477",0,0,1,0,0,0,0,2,0,0,1,1,0,0
1,5,5,12517.0,12517,12517,52910,0,0,0,0,0,0,0,0,2,0,0,0,1,2
1,6,6,18168.0,18168,18168,52977,0,1,0,1,0,0,0,0,0,1,1,0,1,1
1,5,5,55161.0,55161,55161,52985,0,0,0,0,0,2,0,0,0,1,0,0,1,1
1,11,11,16754.0,16754,16754,53140,0,0,1,0,3,0,2,0,1,2,1,1,0,0
1,9,9,8199.0,8199,8199,53165,0,0,2,0,0,1,2,0,2,1,0,0,0,1
1,4,4,28048.0,28048,28048,53223,1,0,0,1,0,0,0,0,0,0,2,0,0,0
1,4,4,15321.0,15321,15321,53389,0,0,0,1,0,2,0,0,0,0,1,0,0,0
1,4,4,21371.0,21371,21371,53421,0,0,0,1,0,0,0,1,0,0,0,0,1,1
7,28,28,20768.0,13245,25154,"53439,55210,71258,71977,74518,83022,88104",1,0,0,0,0,1,0,0,0,0,1,1,0,0
1,6,6,18692.0,18692,18692,53470,0,0,3,0,1,0,0,0,0,0,1,1,0,0
1,4,4,9732.0,9732,9732,53678,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,11,11,14850.0,14850,14850,53686,2,0,1,1,0,2,0,1,1,1,1,1,0,0
1,6,6,18098.0,18098,18098,53751,0,0,0,0,0,0,0,1,0,2,1,0,1,1
1,6,6,47772.0,47772,47772,53835,0,0,0,0,0,0,0,1,0,1,0,1,2,1
2,8,8,19341.0,18632,20050,"53934,68627",0,0,0,1,0,0,0,0,0,0,0,1,1,1
1,3,3,22979.0,22979,22979,54007,0,0,2,0,0,0,0,0,0,0,0,1,0,0
1,6,6,39689.0,39689,39689,54098,0,2,1,0,0,1,0,0,0,0,1,1,0,0
1,6,6,7999.0,7999,7999,54106,0,0,0,0,0,0,0,1,0,3,1,1,0,0
3,12,12,13839.0,9514,17449,"54213,74948,76711",0,0,1,0,0,0,1,0,0,0,1,1,0,0
2,12,12,26198.5,17821,34576,"54247,90266",1,0,1,0,1,1,0,0,0,0,1,1,0,0
1,6,6,14817.0,14817,14817,54387,3,0,0,0,0,0,0,0,0,1,1,0,0,1
1,8,8,9022.0,9022,9022,54395,0,2,1,1,0,2,0,0,0,0,1,1,0,0
1,5,5,9693.0,9693,9693,54403,0,0,0,0,0,0,0,0,0,0,2,0,2,1
1,7,7,13005.0,13005,13005,54411,0,2,0,1,1,1,0,0,0,0,1,1,0,0
1,2,2,9760.0,9760,9760,54445,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,10,10,15957.0,15957,15957,54486,2,0,2,0,2,1,1,0,0,0,1,1,0,0
1,6,6,11253.0,11253,11253,54551,0,0,0,1,2,0,1,0,0,0,0,1,1,0
2,10,10,24144.0,22577,25711,"54585,69385",0,0,0,0,1,0,0,1,1,0,0,1,1,0
1,4,4,14320.0,14320,14320,54692,0,0,0,0,0,0,2,0,1,0,0,0,0,1
1,5,5,33080.0,33080,33080,54742,0,0,0,1,0,0,0,0,2,0,0,0,1,1
2,12,12,25628.0,10028,41228,"54767,56200",0,0,0,1,1,0,1,0,1,0,1,1,0,0
4,12,12,14459.25,8043,21698,"54775,67090,68734,85498",0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,5,5,9086.0,9086,9086,54809,0,0,0,0,2,1,0,0,0,0,0,1,1,0
1,7,7,20235.0,20235,20235,54916,0,0,1,1,0,0,1,1,1,0,1,1,0,0
2,10,10,17363.0,15683,19043,"54973,55137",0,0,1,0,1,0,0,0,1,0,1,1,0,0
1,7,7,7257.0,7257,7257,55061,0,0,0,0,0,1,2,0,0,0,1,1,1,1
4,20,20,24317.5,10583,49728,"55350,56143,70359,70433",0,0,0,1,0,0,0,1,1,0,1,1,0,0
3,18,18,20146.666666666668,11850,34753,"55368,61077,73684",2,0,0,1,1,0,0,0,0,0,1,1,0,0
1,6,6,4082.0,4082,4082,55426,0,0,2,1,0,1,0,0,0,0,0,1,1,0
2,12,12,17797.0,11324,24270,"55434,59295",0,0,0,2,2,0,0,0,0,0,1,1,0,0
2,8,8,13849.0,10852,16846,"55459,78600",0,0,0,0,1,0,1,0,0,0,0,1,1,0
1,6,6,16852.0,16852,16852,55467,0,0,0,0,0,0,1,0,1,1,1,0,1,1
1,12,12,17800.0,17800,17800,55624,1,3,1,1,2,1,1,0,0,0,1,1,0,0
1,6,6,25325.0,25325,25325,55913,0,0,2,0,0,0,0,1,0,1,1,1,0,0
3,15,15,16236.666666666666,12642,19799,"56028,65482,76414",0,0,1,0,0,0,0,0,0,2,0,1,1,0
2,14,14,12143.5,10237,14050,"56101,76828",2,0,1,2,0,0,0,0,0,0,1,1,0,0
1,4,4,8114.0,8114,8114,56119,0,0,0,0,0,1,0,0,0,2,0,1,0,0
1,7,7,25294.0,25294,25294,56127,1,0,0,1,0,0,0,1,1,1,1,1,0,0
1,5,5,16512.0,16512,16512,56168,1,0,0,0,0,0,0,0,0,0,2,1,0,1
1,6,6,10306.0,10306,10306,56226,0,0,0,0,0,1,0,0,2,0,1,0,1,1
1,5,5,22819.0,22819,22819,56309,0,0,0,1,0,0,0,1,1,0,0,1,1,0
3,15,15,22822.333333333332,18966,29950,"56333,69898,86678",0,0,0,0,1,1,1,0,0,0,0,1,1,0
2,8,8,11735.0,7773,15697,"56366,65987",0,1,1,0,0,1,0,0,0,0,0,1,0,0
