Family Composition,Is Sedentary,ZL,ZU,Mean Expenditures,Median Expenditures,Mean Food Expenditures,Median Food Expenditures,Food Expense Ratio (%),Food Norm,Poverty Rate (%),Poverty Gap,Poverty Severity,Count
"Sedentary: 10-14:1.0F, 15-17:1.0M, 18-29:1.0M, 30-49:1.0M+1.0F",True,407.0000000000001,21752.46029,5391.26,5391.26,3187.0,3187.0,59.1141959393537,4122.73,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:2.0M, 18-29:2.0M, 30-49:1.0M+1.0F",True,1465.9999999999998,28455.588158,7214.77,7214.77,427.0,427.0,5.918414585634746,4122.73,0.0,0,0,1
"Sedentary: 0-4:1.0F, 10-14:1.0M+1.0F, 15-17:2.0M, 30-49:1.0M+1.0F",True,566.0000000000006,26251.47677,7056.21,7056.21,162.0,162.0,2.295850038476746,2854.2,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:1.0M+1.0F, 10-14:2.0F, 15-17:2.0M, 30-49:1.0M+1.0F",True,1839.5000000000007,32088.961672,8404.02,8404.02,100.0,100.0,1.189906735110102,1902.8,0.0,0,0,1
"Sedentary: 5-9:1.0F, 15-17:1.0M, 30-49:1.0M+1.0F",True,1749.0000000000007,17657.747484,4043.44,4043.44,1118.0,1118.0,27.649723997388364,3250.61,0.0,0,0,1
"Sedentary: 18-29:1.0M, 50+:2.0F",True,1.1013420000000006e-13,16019.818758000001,2933.48,2933.48,1413.0,1413.0,48.168046143147386,1744.23,0.0,0,0,1
"Sedentary: 0-4:2.0F, 5-9:2.0M+1.0F, 10-14:2.0M+1.0F, 30-49:1.0M+1.0F",True,1081.0000000000007,36922.996027999994,8404.02,8404.02,281.0,281.0,3.3436379256593867,2933.48,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:2.0F, 18-29:2.0F, 30-49:1.0M+1.0F",True,1878.0000000000007,30017.048834,6421.94,6421.94,2432.0,2432.0,37.87017630186517,2933.48,0.0,0,0,1
"Sedentary: 0-4:2.0M, 18-29:2.0M+2.0F, 50+:1.0M+1.0F",True,411.99999999999966,30842.813155,7373.34,7373.34,1297.0,1297.0,17.590400008679918,4519.14,0.0,0,0,1
"Sedentary: 15-17:1.0F, 18-29:1.0M+1.0F, 30-49:1.0M, 50+:1.0F",True,1309.0000000000002,24082.599897,5153.41,5153.41,1433.0,1433.0,27.806830816876595,4519.14,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0F, 18-29:1.0M, 30-49:1.0F, 50+:1.0F",True,-68.49999999999989,23603.776677,4598.43,4598.43,2580.0,2580.0,56.106105779581284,3409.18,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:1.0M, 10-14:1.0M+1.0F, 18-29:1.0M+1.0F, 30-49:1.0M+1.0F",True,137.5000000000001,33216.886069,7452.62,7452.62,755.0,755.0,10.130665457248591,3409.18,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 15-17:1.0F, 18-29:1.0F, 30-49:1.0F",True,2458.5000000000005,23369.762717999998,4281.29,4281.29,457.0,457.0,10.67435282356486,3409.18,0.0,0,0,1
"Sedentary: 10-14:2.0M, 15-17:2.0F, 30-49:1.0M+1.0F",True,2082.0000000000005,27358.358415,6025.52,6025.52,969.0,969.0,16.08159959638338,3647.03,0.0,0,0,1
"Sedentary: 5-9:1.0F, 30-49:1.0M+1.0F, 50+:1.0M",True,1466.0000000000007,18878.277689,3884.88,3884.88,1547.0,1547.0,39.821049813636456,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0M+1.0F, 15-17:1.0M, 18-29:2.0M+1.0F, 30-49:1.0F, 50+:1.0M",True,488.99999999999966,32133.096715,8483.3,8483.3,1421.0,1421.0,16.75055697664824,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0M+2.0F, 15-17:1.0F, 18-29:1.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,1103.0000000000002,34194.094575999996,7849.04,7849.04,478.0,478.0,6.089916728670003,2061.36,0.0,0,0,1
"Sedentary: 0-4:2.0F, 5-9:1.0M+2.0F, 10-14:1.0M+2.0F, 30-49:1.0M+1.0F",True,2491.5000000000005,35385.694597999995,8166.17,8166.17,1416.0,1416.0,17.33983005497069,2140.65,0.0,0,0,1
"Sedentary: 0-4:1.0M, 10-14:1.0M+1.0F, 15-17:1.0M+1.0F, 18-29:1.0F, 30-49:1.0M+2.0F",True,1592.0000000000007,37355.999845,8562.59,8562.59,1757.0,1757.0,20.51949234986143,4202.01,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:2.0M+1.0F, 10-14:1.0M+1.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,1411.0000000000007,35708.132541,7769.75,7769.75,1685.0,1685.0,21.686669455259178,2219.93,0.0,0,0,1
"Sedentary: 15-17:2.0M, 30-49:1.0M+1.0F",True,690.0000000000006,17686.416705,4598.43,4598.43,1667.0,1667.0,36.25150323045039,3488.46,0.0,0,0,1
"Sedentary: 10-14:2.0F, 18-29:1.0M, 30-49:1.0M+1.0F",True,124.00000000000011,22309.934596,4994.84,4994.84,2467.0,2467.0,49.39097148257001,3012.76,0.0,0,0,1
"Sedentary: 0-4:2.0M, 5-9:2.0M+1.0F, 10-14:1.0F, 30-49:1.0M+1.0F",True,1329.0000000000007,29146.647616,6342.66,6342.66,2031.0,2031.0,32.0212655258204,5470.54,0.0,0,0,1
"Sedentary: 0-4:2.0M, 5-9:1.0F, 10-14:1.0M, 15-17:1.0M, 18-29:2.0M+2.0F, 30-49:1.0F, 50+:1.0M",True,2036.9999999999998,39555.223148,10386.1,10386.1,2705.0,2705.0,26.04442476001579,3488.46,0.0,0,0,1
"Sedentary: 0-4:1.0M+3.0F, 5-9:1.0M+1.0F, 10-14:2.0M+1.0F, 15-17:1.0M, 30-49:1.0M+1.0F",True,1308.5000000000007,39960.611407,9989.68,9989.68,1745.0,1745.0,17.46802700386799,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0M, 30-49:1.0M+1.0F, 50+:1.0M+1.0F",True,124.00000000000057,24333.849384,5074.13,5074.13,2008.0,2008.0,39.5732864550179,3884.88,0.0,0,0,1
"Sedentary: 5-9:1.0F, 18-29:1.0F, 50+:1.0F",True,1548.0000000000007,14568.205211,2537.06,2537.06,1574.0,1574.0,62.04031437963627,5946.24,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:2.0F, 30-49:1.0F, 50+:1.0M",True,-68.49999999999943,21848.298202,4519.14,4519.14,2407.0,2407.0,53.26234637563784,2854.2,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 5-9:1.0F, 30-49:1.0M+1.0F, 50+:1.0F",True,1342.0000000000007,24407.669736,4756.99,4756.99,1143.0,1143.0,24.02779909144228,1506.38,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 5-9:1.0F, 10-14:1.0F, 30-49:1.0M+1.0F",True,1342.0000000000007,22599.138529,4756.99,4756.99,117.0,117.0,2.459538489675194,3647.03,0.0,0,0,1
"Sedentary: 0-4:1.0M, 10-14:1.0M+1.0F, 15-17:1.0F, 18-29:2.0F, 30-49:1.0M+1.0F",True,1515.0000000000007,33761.442545,7373.34,7373.34,2360.0,2360.0,32.00720433344997,5549.82,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 10-14:2.0M, 15-17:1.0M, 30-49:1.0M+1.0F",True,1680.5000000000007,27466.934572000002,6897.64,6897.64,2062.0,2062.0,29.894282682192745,5074.13,0.0,0,0,1
"Sedentary: 0-4:2.0F, 5-9:2.0M, 10-14:2.0M+1.0F, 15-17:1.0F, 30-49:1.0M+1.0F",True,718.0000000000006,38726.739143,8641.87,8641.87,2287.0,2287.0,26.46417962778889,5074.13,0.0,0,0,1
"Sedentary: 15-17:1.0F, 18-29:2.0F, 30-49:1.0M, 50+:1.0M+1.0F",True,1515.0000000000007,28587.283095,6025.52,6025.52,2437.0,2437.0,40.44464212217368,4519.14,0.0,0,0,1
"Sedentary: 0-4:2.0F, 30-49:1.0F, 50+:1.0M",True,-247.99999999999943,17574.966796,3092.05,3092.05,2854.0,2854.0,92.30122410698404,4677.71,0.0,0,0,1
"Sedentary: 10-14:1.0F, 18-29:3.0M+1.0F, 30-49:1.0F",True,205.9999999999992,26678.055216,6263.37,6263.37,2723.0,2723.0,43.474998283671574,4677.71,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:1.0F, 18-29:1.0F, 30-49:1.0M, 50+:1.0M+1.0F",True,1548.0000000000007,24937.506506,5391.26,5391.26,762.0,762.0,14.133987231185289,2457.78,0.0,0,0,1
"Sedentary: 0-4:2.0F, 5-9:1.0M, 50+:1.0M+1.0F",True,-316.49999999999943,20264.361321,3884.88,3884.88,2899.0,2899.0,74.6226395667305,4122.73,0.0,0,0,1
"Sedentary: 0-4:1.0M+2.0F, 5-9:1.0M+1.0F, 10-14:1.0M+1.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,1355.5000000000007,36404.656114,8086.89,8086.89,170.0,170.0,2.1021678296601043,4122.73,0.0,0,0,1
"Sedentary: 15-17:1.0M, 18-29:3.0M+1.0F, 50+:1.0M+1.0F",True,488.9999999999992,28684.20428,7769.75,7769.75,217.0,217.0,2.792882653882043,1506.38,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:1.0F, 18-29:1.0M, 50+:1.0M",True,1342.0000000000002,15378.234828,3884.88,3884.88,219.0,219.0,5.637239760301476,3409.18,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M, 10-14:1.0F, 15-17:1.0M, 18-29:2.0M+1.0F, 30-49:1.0F, 50+:1.0M",True,420.49999999999966,34537.912667,8800.44,8800.44,3209.0,3209.0,36.464085886614754,3409.18,0.0,0,0,1
"Sedentary: 0-4:2.0F, 5-9:1.0M+2.0F, 10-14:1.0M, 30-49:1.0M+1.0F",True,2491.5000000000005,29588.562374,6421.94,6421.94,3406.0,3406.0,53.036932764865455,3409.18,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:1.0M, 18-29:3.0M, 30-49:1.0M+1.0F",True,1465.9999999999993,28903.260476,7373.34,7373.34,206.0,206.0,2.7938491918180905,1506.38,0.0,0,0,1
"Sedentary: 10-14:1.0M+1.0F, 18-29:1.0M+2.0F, 30-49:1.0F, 50+:1.0M",True,412.0000000000001,30735.066096,6976.92,6976.92,2503.0,2503.0,35.87542927251566,4202.01,0.0,0,0,1
"Sedentary: 0-4:2.0F, 18-29:1.0F, 30-49:2.0M, 50+:1.0M+1.0F",True,206.00000000000057,29432.763205,6421.94,6421.94,1744.0,1744.0,27.156902742784894,4043.44,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:2.0F, 15-17:1.0M, 30-49:1.0M+1.0F",True,1749.0000000000007,23454.879708,5787.67,5787.67,1862.0,1862.0,32.17184117269989,4994.84,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:3.0M, 30-49:1.0M+1.0F",True,1466.0000000000007,24499.346561,5866.96,5866.96,52.0,52.0,0.8863193203976164,4994.84,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M, 10-14:2.0M, 15-17:2.0F, 30-49:1.0M+1.0F",True,2013.5000000000007,32824.071328,7373.34,7373.34,384.0,384.0,5.207951891544401,5153.41,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:1.0M+2.0F, 18-29:1.0F, 30-49:1.0M+3.0F, 50+:1.0M",True,1672.0000000000007,43598.129259999994,9355.42,9355.42,369.0,369.0,3.9442376718522527,5153.41,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:1.0F, 10-14:1.0F, 15-17:1.0F, 30-49:1.0M+1.0F",True,2321.0000000000005,24936.984482,5153.41,5153.41,2462.0,2462.0,47.77419223388009,4202.01,0.0,0,0,1
"Sedentary: 5-9:2.0F, 10-14:1.0M, 18-29:4.0M, 50+:1.0M+1.0F",True,2683.9999999999986,33085.793418,9196.85,9196.85,2996.0,2996.0,32.57637125755014,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0F, 15-17:1.0F, 18-29:2.0F, 50+:1.0M+1.0F",True,1391.0000000000007,27283.766915,5708.39,5708.39,1637.0,1637.0,28.67708758511594,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0M, 30-49:1.0F, 50+:1.0M",True,5.684342e-13,15424.669773000001,3012.76,3012.76,1425.0,1425.0,47.298822342304064,3488.46,0.0,0,0,1
"Sedentary: 0-4:1.0F, 18-29:1.0M+1.0F, 50+:1.0M+1.0F",True,82.00000000000011,21931.570908,4677.71,4677.71,660.0,660.0,14.109468094430822,872.12,0.0,0,0,1
"Sedentary: 0-4:1.0M, 10-14:1.0M, 18-29:2.0F, 30-49:1.0M+1.0F",True,536.0000000000006,26746.710733,5549.82,5549.82,755.0,755.0,13.604044815867903,2457.78,0.0,0,0,1
"Sedentary: 5-9:1.0M+2.0F, 10-14:2.0M+1.0F, 15-17:1.0F, 30-49:1.0M+1.0F",True,3718.5000000000005,34452.997163,8166.17,8166.17,2938.0,2938.0,35.977698235525345,3329.89,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 15-17:1.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,1185.0000000000007,25955.945998,5074.13,5074.13,2436.0,2436.0,48.00822998228267,2774.91,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M+1.0F, 10-14:2.0F, 15-17:2.0M, 18-29:1.0M, 30-49:1.0F, 50+:1.0M",True,1839.5000000000002,34129.793424999996,9513.99,9513.99,679.0,679.0,7.136858457913031,3250.61,0.0,0,0,1
"Sedentary: 10-14:1.0M, 15-17:2.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,2288.0000000000005,28749.09192,5946.24,5946.24,3819.0,3819.0,64.22546012269939,4994.84,0.0,0,0,1
"Sedentary: 5-9:1.0F, 30-49:1.0F, 50+:1.0M+1.0F",True,1342.0000000000007,19383.292716,3567.74,3567.74,3015.0,3015.0,84.50727911787294,3409.18,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 5-9:1.0F, 10-14:2.0M+1.0F, 30-49:1.0M+1.0F",True,1342.0000000000007,28720.932451,6818.36,6818.36,936.0,936.0,13.727641250975308,3409.18,0.0,0,0,1
"Sedentary: 5-9:1.0F, 15-17:1.0M, 18-29:1.0M, 30-49:1.0F, 50+:1.0M",True,1625.0000000000002,20525.856482,5153.41,5153.41,3696.0,3696.0,71.71950223250236,5311.98,0.0,0,0,1
"Sedentary: 10-14:2.0F, 18-29:1.0M+1.0F, 30-49:1.0M+1.0F",True,330.0000000000001,26761.565062,5946.24,5946.24,3279.0,3279.0,55.144091055860514,5311.98,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 30-49:1.0M+1.0F, 50+:1.0M+1.0F",True,5.684342e-13,25656.869162,5153.41,5153.41,1709.0,1709.0,33.162507931641386,2061.36,0.0,0,0,1
"Sedentary: 5-9:1.0F, 15-17:1.0M+1.0F, 30-49:1.0M+1.0F",True,2728.0000000000005,21773.913184,4994.84,4994.84,4292.0,4292.0,85.92867839610477,4439.86,0.0,0,0,1
"Sedentary: 10-14:1.0M, 50+:1.0F",True,5.684342e-13,10865.049121,1902.8,1902.8,1258.0,1258.0,66.11309648938408,5232.69,0.0,0,0,1
"Sedentary: 10-14:1.0M, 30-49:1.0M, 50+:2.0F",True,124.00000000000057,19774.228732000003,3964.16,3964.16,860.0,860.0,21.69438165967065,5232.69,0.0,0,0,1
"Sedentary: 0-4:1.0F, 10-14:3.0F, 15-17:1.0F, 30-49:1.0M+1.0F",True,979.0000000000006,28421.694121,6184.09,6184.09,290.0,290.0,4.689453096575244,3567.74,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M+2.0F, 18-29:1.0F, 30-49:1.0M",True,2945.5000000000005,21841.325682,4915.56,4915.56,1204.0,1204.0,24.493648739919763,3567.74,0.0,0,0,1
"Sedentary: 0-4:2.0M+1.0F, 5-9:1.0M+1.0F, 10-14:2.0F, 15-17:2.0M, 30-49:1.0M+1.0F",True,1839.5000000000007,35645.601166,9513.99,9513.99,2047.0,2047.0,21.51568374572603,2616.35,0.0,0,0,1
"Sedentary: 18-29:1.0F, 50+:2.0M+1.0F",True,206.00000000000057,19379.026648,4043.44,4043.44,354.0,354.0,8.754921551945868,2616.35,0.0,0,0,1
"Sedentary: 0-4:2.0M, 5-9:1.0M+1.0F, 10-14:2.0M, 15-17:1.0F, 30-49:1.0M+1.0F",True,2376.5000000000005,32798.647959999995,7690.47,7690.47,2594.0,2594.0,33.73005811088269,3964.16,0.0,0,0,1
"Sedentary: 5-9:2.0M+1.0F, 15-17:2.0F, 30-49:1.0M+1.0F",True,3287.0000000000005,30923.773409999998,6263.37,6263.37,2154.0,2154.0,34.3904319878915,3964.16,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0F, 18-29:2.0F, 30-49:1.0M+1.0F",True,467.50000000000057,28493.453303,5629.11,5629.11,623.0,623.0,11.067468924927743,3250.61,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 18-29:1.0M, 30-49:1.0F",True,-123.99999999999989,16694.636819,3171.33,3171.33,979.0,979.0,30.87032885256344,2457.78,0.0,0,0,1
"Sedentary: 15-17:1.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,407.00000000000057,20052.422218,4202.01,4202.01,401.0,401.0,9.543052015583019,2457.78,0.0,0,0,1
"Sedentary: 0-4:1.0F, 18-29:1.0M, 30-49:1.0F",True,-123.99999999999989,14916.317071999998,2616.35,2616.35,1289.0,1289.0,49.26710875838477,3567.74,0.0,0,0,1
"Sedentary: 5-9:1.0M, 15-17:1.0M, 18-29:1.0M+1.0F, 30-49:1.0M+1.0F",True,544.5000000000001,26992.91781,6263.37,6263.37,517.0,517.0,8.254342310928461,1506.38,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M+1.0F, 18-29:1.0F",True,1479.5000000000007,15326.820805,3012.76,3012.76,1802.0,1802.0,59.81226516549608,7452.62,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 10-14:1.0M+2.0F, 15-17:1.0F, 18-29:3.0M+1.0F, 30-49:1.0M+1.0F",True,2582.499999999999,46955.582032,11813.2,11813.2,1112.0,1112.0,9.413198794568787,2774.91,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0M+1.0F, 18-29:1.0M, 30-49:1.0F, 50+:1.0M",True,-68.49999999999989,25519.19833,5866.96,5866.96,378.0,378.0,6.442859675198058,2457.78,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0M, 15-17:1.0M, 18-29:2.0F, 30-49:1.0F, 50+:1.0M+1.0F",True,626.5000000000006,35063.512996,7849.04,7849.04,1042.0,1042.0,13.275508852037957,2457.78,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 30-49:1.0M+1.0F, 50+:1.0F",True,5.684342e-13,22095.247151,4043.44,4043.44,1950.0,1950.0,48.22626278614249,3250.61,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:2.0F, 15-17:1.0F, 30-49:1.0F, 50+:1.0M",True,910.5000000000006,25964.463902,5470.54,5470.54,2049.0,2049.0,37.45516895955427,2219.93,0.0,0,0,1
"Sedentary: 10-14:1.0F, 15-17:1.0F, 18-29:1.0F, 30-49:1.0M+2.0F",True,1309.0000000000007,30175.691330999998,5708.39,5708.39,1455.0,1455.0,25.488798067406044,2140.65,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0F, 15-17:1.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,1240.5000000000007,28157.988537,5629.11,5629.11,234.0,234.0,4.156962645960019,4122.73,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 5-9:2.0M+1.0F, 10-14:1.0F, 30-49:1.0M+1.0F",True,1205.0000000000007,29973.924861,6342.66,6342.66,2787.0,2787.0,43.94055490913907,4915.56,0.0,0,0,1
"Sedentary: 5-9:1.0F, 18-29:2.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,1465.9999999999998,27040.891555000002,6025.52,6025.52,3847.0,3847.0,63.845112123103064,4915.56,0.0,0,0,1
"Sedentary: 18-29:3.0M+1.0F, 50+:1.0M+1.0F",True,205.9999999999992,26343.112474,6501.22,6501.22,1617.0,1617.0,24.872254746032283,3329.89,0.0,0,0,1
"Sedentary: 0-4:1.0F, 10-14:2.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,5.684342e-13,26438.721326000003,5549.82,5549.82,946.0,946.0,17.045597875246404,2537.06,0.0,0,0,1
"Sedentary: 15-17:1.0M, 30-49:1.0M, 50+:1.0F",True,407.00000000000057,14347.326258000001,3329.89,3329.89,316.0,316.0,9.489802966464358,3805.59,0.0,0,0,1
"Sedentary: 0-4:1.0M+1.0F, 5-9:2.0F, 18-29:1.0F, 30-49:1.0M+1.0F, 50+:1.0F",True,2890.0000000000005,31171.722787,6421.94,6421.94,317.0,317.0,4.936203078820419,2061.36,0.0,0,0,1
"Sedentary: 15-17:1.0M+2.0F, 30-49:1.0F, 50+:1.0M",True,2241.0000000000005,22937.196018,5153.41,5153.41,678.0,678.0,13.156337260183063,3805.59,0.0,0,0,1
"Sedentary: 10-14:2.0M+2.0F, 15-17:1.0F, 18-29:2.0F, 30-49:1.0F, 50+:1.0M",True,1391.0000000000007,37302.125589999996,8641.87,8641.87,3698.0,3698.0,42.791664304137875,7452.62,0.0,0,0,1
"Sedentary: 10-14:1.0M, 18-29:2.0M, 30-49:1.0M",True,123.99999999999966,17377.172652,4598.43,4598.43,4033.0,4033.0,87.70384674769431,7452.62,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 10-14:1.0F, 15-17:1.0F, 18-29:1.0F, 30-49:1.0M+1.0F",True,2582.5000000000005,30470.411122,6342.66,6342.66,4303.0,4303.0,67.84219869896857,7452.62,0.0,0,0,1
"Sedentary: 5-9:1.0M, 18-29:1.0F, 30-49:1.0F, 50+:1.0M",True,137.50000000000057,20502.796444,3726.31,3726.31,1903.0,1903.0,51.0692883844876,5629.11,0.0,0,0,1
"Sedentary: 5-9:2.0F, 10-14:1.0M, 30-49:1.0F, 50+:1.0M",True,2684.0000000000005,20049.514943,4439.86,4439.86,1661.0,1661.0,37.411089538859336,5629.11,0.0,0,0,1
"Sedentary: 0-4:1.0F, 18-29:1.0M+1.0F, 30-49:1.0M, 50+:1.0M+1.0F",True,206.0000000000001,26133.6532,5866.96,5866.96,1952.0,1952.0,33.271063719541296,5629.11,0.0,0,0,1
"Sedentary: 10-14:1.0M, 18-29:2.0M+3.0F, 50+:1.0M+1.0F",True,617.9999999999997,34798.701088,8245.45,8245.45,1489.0,1489.0,18.058444354158958,2537.06,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0M+1.0F, 15-17:1.0M, 30-49:1.0F, 50+:1.0M",True,214.50000000000057,24351.720857,5946.24,5946.24,472.0,472.0,7.937789258422129,2695.63,0.0,0,0,1
"Sedentary: 0-4:1.0F, 5-9:1.0M, 30-49:1.0F, 50+:1.0M",True,-192.49999999999943,18656.76297,3329.89,3329.89,550.0,550.0,16.517062125175308,3409.18,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 15-17:1.0M, 18-29:1.0M, 30-49:1.0M+1.0F",True,1680.5000000000002,24853.709929,6025.52,6025.52,1627.0,1627.0,27.001818930150424,2933.48,0.0,0,0,1
"Sedentary: 5-9:1.0F, 10-14:1.0F, 18-29:1.0M, 30-49:1.0M+1.0F",True,1466.0000000000002,21723.791069,4836.28,4836.28,2709.0,2709.0,56.014126560083376,2933.48,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0F, 15-17:1.0M+1.0F, 18-29:1.0M+1.0F, 30-49:1.0F",True,1399.5000000000002,29805.567329999998,6897.64,6897.64,22.0,22.0,0.3189496697421147,2933.48,0.0,0,0,1
"Sedentary: 10-14:1.0M, 18-29:2.0M+4.0F, 50+:1.0M+1.0F",True,823.9999999999997,39250.331554,9196.85,9196.85,2629.0,2629.0,28.585874511381615,3726.31,0.0,0,0,1
"Sedentary: 18-29:1.0M, 50+:2.0M+2.0F",True,1.1013420000000006e-13,23143.06278,5153.41,5153.41,521.0,521.0,10.109810785479906,3726.31,0.0,0,0,1
"Sedentary: 5-9:2.0F, 10-14:1.0M+1.0F, 15-17:1.0M, 18-29:1.0F, 30-49:1.0F, 50+:1.0M",True,3173.0000000000005,29740.803326999998,7531.91,7531.91,2020.0,2020.0,26.81922646446917,3726.31,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0F, 10-14:1.0F, 15-17:1.0F, 30-49:1.0M+1.0F",True,2445.0000000000005,24109.707237,5153.41,5153.41,1756.0,1756.0,34.07452541132959,4281.29,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M, 15-17:1.0F, 18-29:1.0M, 30-49:1.0M+1.0F",True,1034.5000000000002,26094.680985,5549.82,5549.82,1971.0,1971.0,35.51466534049753,2933.48,0.0,0,0,1
"Sedentary: 0-4:2.0M+1.0F, 5-9:1.0M+3.0F, 10-14:1.0M+2.0F, 15-17:3.0F, 30-49:1.0M+1.0F",True,6894.500000000001,50997.65678499999,12288.9,12288.9,1004.0,1004.0,8.169974529860282,3488.46,0.0,0,0,1
"Sedentary: 10-14:1.0M, 15-17:1.0F, 18-29:1.0M+1.0F, 30-49:1.0M+1.0F, 50+:1.0F",True,1309.0000000000002,32848.592818,7056.21,7056.21,1638.0,1638.0,23.213594833487097,3488.46,0.0,0,0,1
"Sedentary: 0-4:2.0M, 5-9:2.0F, 10-14:2.0M, 30-49:1.0M+1.0F",True,2808.0000000000005,27307.511679,6659.79,6659.79,1024.0,1024.0,15.37586019979609,3647.03,0.0,0,0,1
"Sedentary: 15-17:1.0F, 18-29:1.0M, 50+:1.0F",True,979.0000000000001,15428.887138999999,3012.76,3012.76,496.0,496.0,16.463309390724785,3726.31,0.0,0,0,1
"Sedentary: 5-9:1.0M+1.0F, 10-14:1.0M, 18-29:1.0M, 30-49:1.0F, 50+:1.0M",True,1273.5000000000002,24933.054803,5708.39,5708.39,1732.0,1732.0,30.341304641063417,2854.2,0.0,0,0,1
"Sedentary: 5-9:1.0M, 10-14:1.0F, 15-17:1.0F, 18-29:1.0M+1.0F, 30-49:1.0F, 50+:1.0M",True,1116.5000000000002,31026.097535,6739.07,6739.07,1942.0,1942.0,28.817032617260246,2457.78,0.0,0,0,1
"Sedentary: 0-4:1.0M, 5-9:1.0M, 10-14:1.0F, 15-17:1.0M, 30-49:1.0M+1.0F",True,338.50000000000057,23709.603924,5549.82,5549.82,357.0,357.0,6.432641058628928,2616.35,0.0,0,0,1
"Sedentary: 5-9:1.0M, 15-17:1.0F, 18-29:1.0M, 30-49:1.0F, 50+:1.0M",True,910.5000000000001,23675.900957,4915.56,4915.56,0.0,0.0,0.0,2378.5,0.0,0,0,1
"Sedentary: 5-9:1.0M, 18-29:2.0F, 50+:1.0M+1.0F",True,343.50000000000057,23956.428269,4677.71,4677.71,2295.0,2295.0,49.062468601088995,2616.35,0.0,0,0,1
"Sedentary: 5-9:2.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,-12.999999999999432,25086.116744000003,4519.14,4519.14,1071.0,1071.0,23.699199405196563,5074.13,0.0,0,0,1
"Sedentary: 18-29:1.0M, 30-49:1.0M+1.0F, 50+:1.0F",True,124.00000000000011,21219.899691000002,4122.73,4122.73,1867.0,1867.0,45.28552682324577,2457.78,0.0,0,0,1
