misparmb,c3,FoodNorm-active,FoodNorm-sendetary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
27029,12977,"2,219.93","1,664.95","8,969.00",0,1,1,0,0,0,0,0,0,0,0,1,0,0
28456,12978,"5,311.98","1,427.10","3,890.00",0,1,1,0,1,1,0,0,0,0,1,1,0,0
17319,12981,"1,982.08","1,427.10","2,407.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
70342,12981,"2,061.36",951.40,"2,436.00",0,0,0,0,0,0,0,0,1,0,0,0,0,1
72637,12982,"1,982.08","2,061.36","1,781.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
64931,12983,"3,171.33","2,061.36","2,854.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
30775,12986,"3,250.61","2,061.36","1,610.00",1,1,0,0,0,0,0,0,1,1,0,0,0,0
11064,12987,"4,122.73","1,506.38","1,133.00",0,1,1,1,0,0,0,0,0,0,1,1,0,0
53058,12991,"2,140.65","1,506.38","1,955.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
11221,12994,"1,982.08","1,585.66","2,951.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
46904,12995,"2,854.20","1,585.66",816.00,2,0,0,0,0,1,0,0,0,0,0,1,0,0
17517,13000,"5,708.39","1,506.38","2,140.00",0,1,1,2,0,1,0,0,0,0,1,1,0,0
24190,13003,"1,982.08","1,506.38","2,058.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
54411,13005,"5,787.67","2,219.93","1,744.00",0,2,0,1,1,1,0,0,0,0,1,1,0,0
50054,13006,872.12,"2,219.93","2,724.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
78527,13008,"1,189.25","2,219.93","3,269.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
19356,13009,"1,982.08",872.12,"5,202.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60285,13014,"3,250.61",634.27,"3,381.00",0,2,0,0,0,0,0,0,0,1,1,0,0,0
75481,13014,"5,232.69",634.27,"4,114.00",2,1,0,2,0,0,0,0,0,1,1,0,0,0
80028,13014,"4,122.73","2,854.20","1,600.00",0,1,1,1,0,0,0,0,0,0,1,1,0,0
14134,13015,"1,982.08","2,854.20","1,408.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28845,13015,"1,982.08","2,854.20","2,134.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
45328,13016,"1,744.23","2,854.20","1,819.00",0,0,0,0,0,0,0,0,0,0,0,1,0,1
67363,13016,872.12,"3,567.74","1,999.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
36038,13020,"3,171.33","3,567.74","1,304.00",1,1,0,0,0,0,0,0,0,0,1,1,0,0
48892,13020,"3,884.88","3,567.74",878.00,0,0,0,0,0,1,0,1,1,0,0,1,0,0
60228,13024,872.12,"3,567.74","7,168.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
10181,13027,"3,250.61","1,189.25","5,716.00",0,0,0,0,0,0,1,0,0,0,0,0,1,1
45013,13028,"4,756.99","1,189.25","2,815.00",0,1,0,3,0,0,0,0,0,0,1,1,0,0
22780,13029,"1,982.08","1,664.95","3,442.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
45443,13033,"3,329.89","1,664.95","5,110.00",0,1,0,1,0,0,0,0,0,0,1,1,0,0
62273,13035,"1,427.10","1,506.38","3,635.00",0,1,0,0,0,0,0,0,0,0,0,1,0,0
4168,13041,"8,800.44","1,506.38","5,611.00",0,0,0,0,0,0,1,1,3,1,1,1,0,0
86207,13041,"3,884.88","2,457.78","3,543.00",2,0,0,1,0,0,0,0,0,0,1,1,0,0
41483,13043,"3,329.89","2,457.78",249.00,1,0,0,1,0,0,0,0,0,0,1,1,0,0
22772,13046,"3,250.61","2,457.78","1,264.00",0,0,0,0,0,0,1,0,0,0,0,1,1,0
44107,13046,"1,982.08",951.40,"5,022.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
66571,13046,"4,122.73","2,457.78",805.00,0,0,0,0,0,0,0,0,0,1,1,0,1,1
1495,13047,"2,061.36","2,457.78","2,977.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
22004,13048,"4,756.99","2,457.78",448.00,2,0,2,0,0,0,0,0,0,0,1,1,0,0
24695,13048,"1,982.08","2,537.06","2,411.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
31344,13051,"2,061.36","2,537.06","2,349.00",0,0,0,0,0,0,0,0,1,0,0,1,0,0
37812,13051,"3,012.76","2,537.06","9,978.00",0,0,0,0,0,0,0,0,0,1,1,1,0,0
84905,13054,"4,122.73","2,537.06","1,492.00",0,0,0,0,0,1,1,0,0,0,0,0,1,1
84178,13055,"5,866.96",951.40,"4,955.00",2,2,2,0,0,0,0,0,0,0,1,1,0,0
40451,13057,"2,774.91","1,347.81","3,946.00",0,0,0,0,0,0,0,0,0,2,0,0,0,1
31138,13058,872.12,"1,347.81","4,781.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
41749,13059,"2,616.35",872.12,"3,446.00",0,0,0,0,0,1,0,0,0,0,0,0,0,2
24125,13060,"1,982.08","1,506.38","5,798.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
72306,13060,"2,378.50","1,506.38","1,768.00",0,0,0,0,0,0,0,0,0,0,2,0,0,0
85571,13066,"1,982.08","2,061.36","2,089.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89037,13066,"3,726.31","2,061.36","3,185.00",2,1,0,0,0,0,0,0,0,0,1,1,0,0
42549,13067,"2,140.65","2,061.36","3,817.00",0,0,0,0,0,0,0,0,0,1,1,0,0,0
71886,13072,"3,884.88","3,171.33","5,779.00",0,0,0,0,0,0,0,1,0,1,0,1,1,0
15073,13076,"6,104.81","3,171.33","3,618.00",1,0,0,0,1,0,1,0,1,0,1,1,0,0
15776,13076,"6,580.51","3,171.33","1,588.00",0,0,0,0,1,0,0,0,3,0,0,0,1,1
84236,13082,"5,074.13","3,171.33","2,917.00",0,0,0,0,0,0,0,0,0,2,1,0,1,1
37473,13083,"1,982.08","3,171.33","2,312.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33720,13087,"5,153.41",951.40,"2,432.00",0,0,0,0,1,0,0,1,1,0,0,0,1,1
89714,13089,"1,982.08","1,585.66","5,081.00",0,0,0,0,0,0,0,0,0,0,0,1,1,0
49429,13090,"10,386.10","1,585.66","2,709.00",1,1,1,2,1,2,1,1,0,0,1,1,0,0
55798,13091,872.12,"2,457.78","3,332.00",0,0,0,0,0,0,0,0,0,0,0,1,0,0
63073,13093,"3,964.16","2,457.78",253.00,1,1,0,1,0,0,0,0,1,1,0,0,0,0
38034,13096,"1,982.08","2,457.78","2,349.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53298,13098,"1,744.23",872.12,"2,310.00",0,0,0,0,0,0,0,0,0,0,0,1,0,1
53355,13099,"1,189.25","1,506.38","1,009.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
48066,13103,"3,329.89","1,506.38","4,437.00",0,1,0,1,0,0,0,0,0,0,1,1,0,0
33860,13109,872.12,"1,506.38",973.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42135,13110,"4,360.58","1,506.38",466.00,0,0,0,0,0,0,0,0,2,0,0,0,1,1
74203,13118,"1,982.08","2,854.20","1,142.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
3632,13120,"2,061.36","2,854.20","6,268.00",0,0,0,0,0,0,0,0,0,1,0,0,1,0
15859,13123,"3,726.31","2,854.20","3,151.00",0,0,0,1,0,0,0,1,0,0,1,1,0,0
83055,13124,"3,647.03","2,854.20","1,419.00",0,0,0,0,1,2,0,0,0,0,0,1,0,0
86025,13125,"3,409.18","1,506.38","1,223.00",1,0,1,0,0,0,0,0,0,0,1,1,0,0
25775,13128,"2,616.35","1,506.38",731.00,1,0,0,0,0,0,0,0,0,0,1,1,0,0
33357,13128,"7,135.49","3,329.89","3,661.00",0,0,0,0,1,1,1,2,0,0,1,1,0,0
56960,13128,"5,232.69","3,329.89",673.00,0,0,2,1,0,1,0,0,0,0,1,1,0,0
79038,13128,"5,549.82","3,329.89","1,569.00",0,0,0,0,0,0,2,0,1,1,0,0,0,1
57349,13131,"4,202.01","3,329.89","3,739.00",0,0,0,0,0,0,0,0,2,1,0,0,0,1
73296,13136,"1,982.08","3,329.89","2,090.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20719,13144,"4,043.44","1,506.38","4,701.00",0,0,0,0,0,1,0,0,0,0,1,0,1,1
32961,13146,"4,519.14","1,506.38","1,888.00",0,0,0,0,0,0,2,0,0,0,0,0,1,1
8359,13148,"5,153.41","1,506.38","7,491.00",0,0,0,0,0,0,1,0,0,1,1,1,0,1
6056,13149,"4,043.44","1,506.38",646.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0
60657,13150,"2,378.50","1,744.23","3,593.00",0,0,1,1,0,0,0,0,0,0,0,1,0,0
77446,13151,"1,744.23","1,744.23","2,490.00",0,0,0,0,0,1,0,0,0,0,0,1,0,0
18168,13152,"2,061.36",872.12,"5,183.00",0,0,0,0,0,0,0,0,0,0,1,1,0,0
32763,13155,"1,982.08",872.12,"4,008.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
87791,13156,"2,933.48","2,933.48","2,889.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
52654,13158,"4,836.28","2,933.48","3,455.00",0,0,0,0,0,1,0,0,0,0,0,1,2,1
25387,13159,"1,109.96","2,933.48","4,607.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
82446,13160,"1,982.08","2,933.48",916.00,0,0,0,0,0,0,0,0,0,0,0,1,1,0
23887,13161,"1,982.08","2,933.48","2,263.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
30791,13162,"1,982.08",634.27,"2,289.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10892,13163,"5,232.69",634.27,"5,790.00",1,0,2,0,1,0,0,0,0,0,1,1,0,0
15123,13163,"2,616.35","3,012.76","5,669.00",1,0,0,0,0,0,0,0,0,0,1,1,0,0
54320,13163,"1,982.08","3,012.76","6,315.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
6569,13165,872.12,"3,012.76","4,435.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
76299,13166,"4,756.99","3,012.76","1,046.00",0,0,0,0,1,0,0,1,0,2,0,0,0,1
71225,13169,"3,884.88","2,299.21",558.00,1,0,0,0,0,0,1,0,1,0,0,1,0,0
64758,13173,"8,483.30","2,299.21","4,921.00",1,0,1,1,3,0,1,0,0,0,1,1,0,0
88823,13173,"5,708.39","2,299.21","4,582.00",0,0,0,1,0,2,0,0,1,0,1,1,0,0
23432,13174,"3,884.88",634.27,304.00,0,0,1,0,1,0,0,0,0,0,1,1,0,0
46128,13174,"5,629.11",951.40,"2,562.00",1,1,1,1,0,1,0,0,0,1,1,0,0,0
87072,13175,"3,884.88",872.12,"2,026.00",0,0,0,0,0,0,0,0,0,2,0,1,1,0
74872,13179,"6,501.22","4,836.28","3,127.00",0,0,0,1,0,0,2,0,1,0,1,1,0,0
88286,13182,872.12,"4,836.28","3,994.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
53215,13184,"2,378.50","4,836.28","2,552.00",0,0,0,0,0,0,0,0,2,0,0,0,0,0
45484,13186,"2,933.48","4,836.28","6,393.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
7310,13187,"2,933.48","4,836.28","7,134.00",0,0,0,0,0,0,0,1,0,0,0,0,1,1
59956,13187,"1,982.08","4,836.28","1,206.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
40329,13192,"2,378.50","2,695.63","1,450.00",0,0,0,0,0,0,0,0,0,0,2,0,0,0
7468,13194,"1,982.08","2,695.63","1,769.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
29660,13194,"5,629.11","2,695.63","2,173.00",0,2,1,1,0,0,0,1,0,0,1,1,0,0
38190,13197,"6,897.64","2,695.63",921.00,0,0,0,2,0,1,2,0,0,0,1,1,0,0
88799,13201,"1,982.08",951.40,"2,582.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
8367,13202,"6,104.81","1,347.81","2,261.00",0,0,0,0,1,1,0,1,1,0,1,1,0,0
22723,13203,"4,836.28","1,347.81","5,733.00",0,0,0,0,2,0,0,2,0,0,0,1,0,0
53074,13205,872.12,"3,171.33",218.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55236,13207,872.12,"3,171.33","2,031.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
86975,13207,"6,976.92","3,171.33","3,605.00",1,1,1,0,0,0,0,1,1,1,0,0,1,1
43075,13208,"2,854.20","3,171.33",783.00,0,0,0,0,0,0,0,0,0,0,0,0,1,2
49817,13212,"1,982.08","1,506.38",889.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
78584,13212,"2,854.20","1,506.38","3,387.00",0,0,0,0,0,0,0,0,0,0,0,2,1,0
7286,13214,"2,695.63",634.27,"1,823.00",1,0,0,0,0,0,0,0,0,1,1,0,0,0
67991,13222,"6,263.37","3,884.88","4,693.00",0,0,0,0,1,0,1,0,0,2,1,1,0,0
40238,13224,"3,171.33","3,884.88","7,230.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
33878,13227,"1,982.08","3,884.88","2,732.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12997,13228,"2,061.36","3,884.88","3,528.00",0,0,0,0,0,0,0,0,0,0,1,1,0,0
40154,13230,"5,232.69","3,884.88","4,332.00",0,0,0,0,0,0,0,0,1,0,1,1,1,1
24075,13231,"6,739.07","3,884.88","4,391.00",0,1,1,1,0,3,0,0,0,0,1,1,0,0
43158,13234,"2,299.21","3,567.74","3,201.00",0,0,0,0,0,0,0,0,0,0,1,0,1,0
46342,13235,"1,982.08","3,567.74","2,070.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16873,13236,"6,421.94","3,567.74","1,912.00",0,0,2,0,1,2,0,0,0,0,1,1,0,0
13375,13239,"1,109.96","3,567.74","1,193.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
78758,13242,"1,744.23","3,567.74","5,661.00",0,0,0,0,0,1,0,0,0,0,0,0,0,1
24620,13245,"3,329.89","2,299.21",497.00,1,0,0,1,0,0,0,0,0,0,1,1,0,0
55210,13245,"3,488.46","2,299.21",192.00,1,0,0,0,0,1,0,0,0,0,1,1,0,0
58941,13247,"2,061.36","2,299.21","1,721.00",0,0,0,0,0,0,0,0,1,0,0,1,0,0
73817,13247,"1,902.80","2,378.50","3,487.00",0,0,0,0,1,0,0,0,0,0,0,0,0,1
75044,13247,"1,982.08","2,378.50",764.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60798,13254,"2,695.63","2,378.50",384.00,0,0,0,0,0,0,0,0,0,1,0,1,0,1
66233,13255,"2,695.63","2,537.06","1,954.00",0,0,0,0,0,0,0,0,0,1,0,1,0,1
22186,13256,"3,250.61","2,537.06","3,285.00",1,1,0,0,0,0,0,0,0,1,1,0,0,0
36053,13256,"1,189.25","2,537.06","8,854.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
16790,13257,"4,122.73","2,537.06","4,394.00",1,0,0,2,0,0,0,0,0,1,1,0,0,0
20891,13259,"3,488.46","3,092.05","3,681.00",1,0,1,0,0,0,0,0,0,1,1,0,0,0
67058,13259,"7,294.06","3,092.05","3,363.00",1,1,1,2,1,1,0,0,0,0,1,1,0,0
87239,13260,"1,189.25","3,092.05","3,592.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
24430,13261,"3,409.18","3,092.05","9,260.00",0,1,0,1,0,0,0,0,0,1,1,0,0,0
24711,13264,"1,982.08","1,585.66","2,477.00",0,0,0,0,0,1,0,0,0,0,0,0,1,0
76695,13266,"1,982.08","1,585.66","4,658.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
38000,13270,"1,982.08","3,250.61","9,482.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
77586,13274,"5,946.24","3,250.61","1,805.00",0,0,0,1,1,1,1,0,0,0,1,1,0,0
57125,13275,"4,360.58","3,250.61","2,191.00",0,1,0,1,1,0,0,0,0,0,1,1,0,0
68304,13275,"2,140.65","3,250.61","1,261.00",0,0,0,0,0,0,0,0,0,1,1,0,0,0
28167,13283,"1,189.25","1,506.38","4,419.00",0,0,0,0,0,0,0,0,1,0,0,0,0,0
4416,13285,"2,854.20","1,506.38","3,396.00",0,0,0,0,0,0,0,0,0,3,0,0,0,0
90100,13289,"4,281.29","1,506.38","2,354.00",0,0,0,0,0,0,1,0,0,1,1,1,0,0
42440,13290,"4,122.73","1,506.38","2,609.00",0,0,0,0,0,1,1,0,0,0,0,0,1,1
22509,13294,"3,488.46","1,506.38","2,997.00",0,0,0,0,0,2,0,0,0,0,0,1,0,1
28969,13294,"3,171.33","1,506.38","3,710.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
25981,13295,"4,281.29",634.27,"2,992.00",1,0,2,0,0,0,0,0,0,1,1,0,0,0
32532,13296,"2,854.20","3,012.76","1,384.00",0,0,0,0,0,0,0,0,0,0,0,0,1,2
2980,13303,"1,982.08","3,012.76","3,167.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
60426,13304,"2,061.36","3,012.76","6,776.00",0,0,0,0,0,0,0,0,0,0,1,0,0,1
75978,13307,"3,805.59","3,012.76","9,425.00",0,3,0,0,0,0,0,0,1,1,0,0,0,0
52522,13311,"3,250.61","3,012.76","2,976.00",2,0,0,0,0,0,0,0,0,1,1,0,0,0
58768,13315,"3,171.33","3,250.61","1,514.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
21535,13317,"3,805.59","3,250.61","3,436.00",3,0,0,0,0,0,0,0,1,1,0,0,0,0
15685,13318,"1,982.08","3,250.61","3,119.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
71951,13319,"3,964.16","3,250.61",779.00,1,1,1,0,0,0,0,0,0,0,1,1,0,0
40816,13320,"3,171.33","1,506.38","3,323.00",1,1,0,0,0,0,0,0,0,0,1,1,0,0
15172,13326,"3,647.03","1,506.38","2,093.00",0,0,0,1,0,0,0,1,0,0,0,1,1,0
22640,13327,"3,171.33",872.12,"5,285.00",0,0,0,0,0,0,0,0,1,0,0,0,1,1
56713,13327,"1,982.08","2,140.65",95.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10348,13328,"5,866.96","2,140.65","2,621.00",0,0,1,0,2,0,0,1,0,0,1,1,0,0
59212,13328,"1,109.96","2,140.65","3,806.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
30023,13329,"1,109.96",634.27,"1,994.00",0,0,0,0,0,0,0,0,0,0,0,0,1,0
29538,13335,"1,982.08","1,744.23","1,663.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49536,13339,"2,933.48","1,744.23","1,125.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
84202,13340,"5,629.11","1,664.95","5,674.00",0,0,1,0,1,2,0,0,0,0,1,1,0,0
64287,13343,"4,360.58","1,664.95","2,006.00",0,1,0,1,1,0,0,0,0,0,1,1,0,0
7013,13345,"2,061.36","2,061.36","1,252.00",0,0,0,0,0,0,0,0,0,0,1,1,0,0
85886,13345,"2,695.63","2,061.36","4,269.00",1,0,0,0,0,0,0,0,0,1,1,0,0,0
6643,13347,"5,946.24","2,061.36","1,074.00",0,0,1,0,0,1,1,0,0,1,1,1,0,0
85324,13348,"1,982.08","2,616.35","3,858.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
83972,13351,"2,695.63","2,616.35",256.00,1,0,0,0,0,0,0,0,1,1,0,0,0,0
69294,13354,"3,805.59","2,616.35","1,142.00",0,0,1,0,1,0,0,0,0,0,0,1,1,0
28365,13355,"1,982.08","2,616.35",505.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24596,13356,"3,488.46","1,506.38",0.00,0,1,1,0,0,0,0,0,0,1,1,0,0,0
28464,13357,"2,140.65","1,506.38","3,390.00",0,0,0,0,0,0,0,0,1,1,0,0,0,0
71407,13361,"1,189.25","1,506.38",925.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14951,13364,872.12,"1,506.38","2,955.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
10538,13367,"4,043.44",634.27,"3,119.00",0,0,0,0,1,0,0,0,0,1,1,1,0,0
67488,13367,"2,061.36","1,109.96","3,839.00",0,0,0,0,0,0,0,0,1,0,0,1,0,0
37820,13368,"3,012.76","1,109.96","1,672.00",0,0,0,0,0,0,0,1,0,1,0,0,1,0
86363,13373,"1,189.25","4,439.86","3,089.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17103,13375,"8,166.17","4,439.86",55.00,0,0,0,0,1,1,0,1,2,1,0,1,1,0
83014,13380,"1,744.23","4,439.86","3,349.00",0,0,0,0,0,0,0,0,0,0,0,1,0,1
43828,13381,"5,074.13","4,439.86",154.00,0,0,0,0,0,0,0,1,1,1,0,0,1,1
64113,13384,872.12,"4,439.86","1,826.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
4267,13385,"8,404.02","3,250.61",609.00,0,1,0,1,0,1,0,1,2,1,0,1,1,0
72900,13387,"2,695.63","3,250.61",0.00,0,1,0,0,0,0,0,0,1,1,0,0,0,0
1990,13390,"3,805.59","3,250.61","1,412.00",2,1,0,0,0,0,0,0,1,1,0,0,0,0
69351,13390,"4,836.28","3,250.61","6,858.00",0,0,1,0,1,0,0,1,0,0,1,1,0,0
48702,13391,"4,836.28","3,488.46","3,043.00",0,1,1,2,0,0,0,0,0,0,1,1,0,0
23655,13392,"4,281.29","3,488.46","3,104.00",0,0,0,0,1,0,0,0,1,0,1,1,0,0
77115,13393,"1,982.08","3,488.46","1,381.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86256,13398,"3,329.89","3,488.46",244.00,0,1,0,1,0,0,0,0,0,0,1,1,0,0
16964,13406,"1,823.51","3,488.46","3,121.00",0,0,0,0,0,0,0,0,0,1,0,0,0,1
69864,13407,"1,982.08","1,506.38","2,687.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
62307,13409,"4,202.01","1,506.38","3,028.00",1,0,2,0,0,0,0,0,0,0,1,1,0,0
869,13411,"1,982.08","3,488.46","3,251.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82156,13411,"5,708.39","3,488.46","2,382.00",2,0,1,1,1,0,0,0,0,0,1,1,0,0
42762,13415,"3,250.61","3,488.46",325.00,1,1,0,0,0,0,0,0,1,1,0,0,0,0
46888,13419,"3,250.61","3,488.46","1,948.00",0,0,0,0,0,0,0,0,2,0,0,0,0,1
67678,13419,"1,982.08","3,488.46","3,838.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18457,13421,"3,409.18","3,488.46",721.00,1,0,1,0,0,0,0,0,0,0,1,1,0,0
79566,13427,"4,836.28","5,708.39","2,641.00",0,0,0,1,0,0,0,0,1,1,0,1,1,0
82966,13439,"2,140.65","5,708.39",686.00,0,0,0,0,0,0,0,0,0,1,1,0,0,0
7534,13443,"4,598.43","5,708.39","1,488.00",0,2,0,2,0,0,0,0,0,0,1,1,0,0
89482,13451,"3,805.59","5,708.39","3,113.00",3,0,0,0,0,0,0,0,0,1,1,0,0,0
51482,13452,"1,982.08","5,708.39",0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
81885,13453,951.40,"5,708.39","2,524.00",0,0,0,0,0,0,0,0,0,1,0,0,0,0
39339,13454,"7,214.77","5,708.39","2,335.00",0,0,0,0,0,0,1,0,1,2,0,1,1,1
60947,13454,"2,774.91","5,708.39","1,154.00",0,0,0,0,0,0,0,1,0,1,0,1,0,0
82354,13454,"3,171.33","5,708.39",973.00,0,0,0,0,0,0,0,0,1,0,0,1,1,0
33316,13457,"1,823.51","5,708.39","1,231.00",0,0,0,0,0,0,0,0,0,1,0,0,0,1
27409,13459,"2,061.36","4,519.14","2,067.00",0,0,0,0,0,0,0,0,1,0,0,0,0,1
78998,13461,"2,933.48","4,519.14","2,096.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
62778,13464,"5,232.69","4,519.14",501.00,0,0,0,0,1,0,0,1,1,0,1,1,0,0
23481,13473,"2,616.35","4,519.14","3,285.00",0,1,0,0,0,0,0,0,0,0,1,1,0,0
17806,13474,"2,140.65","4,519.14",193.00,0,0,0,0,0,0,0,0,1,1,0,0,0,0
52142,13481,"1,982.08","4,519.14","3,803.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
35535,13483,"3,726.31","4,519.14","2,604.00",0,0,1,0,0,1,0,0,0,0,1,1,0,0
55160,13485,"4,360.58","4,519.14","1,934.00",0,0,0,0,0,0,0,0,0,0,2,0,1,1
61465,13485,"5,629.11","4,519.14","2,460.00",0,0,0,1,1,1,0,1,0,0,1,1,0,0
33118,13486,872.12,"4,519.14","7,434.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
45005,13490,"5,549.82","4,519.14","3,752.00",0,0,0,0,1,0,1,0,1,0,1,1,0,0
59584,13491,"1,982.08","4,519.14","2,503.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
67892,13491,"4,519.14","4,519.14","1,391.00",0,0,1,0,0,0,0,2,0,1,0,1,0,0
29561,13495,"3,092.05","4,519.14","1,682.00",0,0,0,0,1,0,0,0,1,0,0,1,0,0
12963,13498,"1,189.25","4,519.14",979.00,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20578,13498,"1,189.25","4,519.14","5,651.00",0,0,0,0,0,0,0,0,0,0,1,0,0,0
73288,13500,"1,982.08","2,537.06","2,908.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
3608,13503,"2,616.35","2,537.06","3,444.00",1,0,0,0,0,0,0,0,0,0,1,1,0,0
88708,13505,"1,982.08","2,537.06","2,010.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
76042,13506,"3,488.46","2,537.06",671.00,0,0,0,2,0,0,0,0,0,0,1,1,0,0
7146,13508,"4,043.44",634.27,"1,735.00",0,0,0,0,1,0,0,1,0,0,1,1,0,0
41194,13511,"3,409.18","3,171.33","1,114.00",1,0,1,0,0,0,0,0,0,0,1,1,0,0
72256,13514,"4,202.01","3,171.33","6,498.00",0,0,0,1,0,3,0,0,0,0,0,1,0,0
39529,13517,"1,982.08","3,171.33","4,971.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
17137,13521,"5,549.82","3,171.33",754.00,0,0,0,1,1,1,0,1,0,0,0,1,1,0
74047,13521,872.12,"3,171.33",545.00,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28902,13522,"2,933.48","3,171.33","2,476.00",0,0,0,0,0,0,0,0,0,1,0,0,1,1
8862,13525,872.12,"2,854.20","3,122.00",0,0,0,0,0,0,0,0,0,0,0,0,0,1
44834,13525,"3,567.74","2,854.20",200.00,0,1,0,0,0,0,0,0,0,1,1,0,0,1
89219,13526,"1,982.08","2,854.20","1,460.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
56416,13527,"3,964.16","1,744.23","1,738.00",0,2,1,0,0,0,0,0,0,0,1,1,0,0
4887,13532,"1,982.08","1,744.23","1,377.00",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82636,13536,"4,677.71","2,299.21",496.00,0,0,0,0,0,3,0,0,0,0,1,1,0,0
70573,13540,"1,982.08","2,299.21",799.00,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24836,13542,"4,439.86","2,299.21","1,745.00",1,2,0,1,0,0,0,0,0,0,1,1,0,0
