misparmb,c3 - סך כל ההוצאות,F_norm Active cheapest - סך הוצאה נמוכה למספר הסלים,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
51318,10703,"7,373.34",0,0,0,1,0,1,2,0,1,0,1,1,0,0
15834,10704,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
79475,10705,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
50302,10707,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28092,10710,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
46524,10714,"3,964.16",0,0,0,0,1,1,0,0,0,0,1,1,0,0
71696,10716,"2,537.06",0,0,1,0,0,0,0,0,0,0,0,1,0,1
81083,10716,"10,623.95",0,1,1,1,3,0,2,0,0,0,1,1,0,1
7526,10719,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
28779,10720,"3,250.61",0,2,0,0,0,0,0,0,1,1,0,0,0,0
35659,10721,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1529,10726,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
14530,10728,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
8391,10729,"4,202.01",0,0,0,0,0,0,0,0,1,1,1,1,0,0
29231,10729,"6,263.37",0,1,2,0,2,0,0,0,0,0,1,1,0,0
63123,10730,"6,818.36",1,2,3,1,0,0,0,0,0,0,1,1,0,0
86827,10730,"5,470.54",2,0,1,2,0,0,0,0,0,1,1,0,0,0
25635,10733,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
64188,10734,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20180,10735,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
16550,10738,"4,122.73",0,0,0,0,0,1,0,0,1,0,1,1,0,0
11569,10741,"7,135.49",1,1,0,1,2,0,0,0,1,0,1,1,0,0
1248,10745,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
73056,10749,"2,774.91",0,0,0,0,1,1,0,0,0,0,0,1,0,0
26930,10755,"6,342.66",0,0,0,0,1,0,0,0,2,1,0,0,1,1
9415,10757,"2,933.48",0,0,0,0,0,0,0,0,0,0,1,1,0,1
85142,10758,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
86421,10758,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
64352,10759,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
65425,10760,"2,299.21",0,0,0,0,0,0,0,0,1,0,0,0,1,0
81513,10763,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
63800,10764,"4,281.29",0,0,0,0,0,0,0,0,0,0,1,0,2,1
81851,10764,"1,585.66",0,0,0,1,0,0,0,0,0,0,0,1,0,0
82685,10764,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
48611,10766,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
26344,10768,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69856,10772,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50492,10774,"5,787.67",0,0,0,1,0,1,1,0,0,1,0,1,1,0
1339,10777,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
18804,10785,"3,805.59",0,0,0,1,1,0,0,0,0,0,1,1,0,0
82214,10786,"2,854.20",0,0,0,0,0,1,0,0,0,0,0,1,1,0
23754,10790,"6,184.09",0,0,0,0,0,0,0,1,1,0,1,1,1,1
69203,10792,"5,391.26",0,0,0,0,2,0,1,0,0,0,1,1,0,0
24083,10796,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
35634,10798,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
31492,10803,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9514,10805,"5,311.98",1,2,1,1,0,0,0,0,0,1,1,0,0,0
40006,10807,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
62539,10811,"6,818.36",1,1,0,1,2,1,0,0,0,0,1,1,0,0
18200,10814,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
41756,10814,"3,250.61",1,1,0,0,0,0,0,0,1,1,0,0,0,0
84327,10816,"10,465.38",0,0,0,0,0,0,0,2,2,1,2,1,1,1
23820,10817,"3,092.05",0,0,0,0,0,0,1,0,0,1,0,1,0,0
38844,10821,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86223,10822,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22053,10823,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
62679,10823,"4,519.14",0,0,0,0,0,0,1,0,1,0,1,1,0,0
12435,10831,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,1,0,0
25874,10832,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
47076,10832,"3,092.05",0,0,0,0,0,0,1,1,0,0,0,0,0,1
74500,10833,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
87403,10833,"3,012.76",0,0,0,0,0,0,0,0,1,1,0,0,0,1
83345,10834,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
9258,10837,"3,250.61",2,0,0,0,0,0,0,0,0,1,1,0,0,0
84822,10840,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
74781,10846,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
55459,10852,"4,281.29",0,0,0,0,1,0,1,0,0,0,0,1,1,0
24554,10853,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
89441,10856,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12484,10857,"2,695.63",1,0,0,0,0,0,1,0,0,0,0,1,0,0
23069,10859,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
79574,10860,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
1537,10863,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86504,10863,"5,549.82",0,0,0,0,1,0,2,0,0,0,0,0,1,1
18,10864,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
78667,10864,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
27045,10865,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
36384,10866,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61259,10869,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82073,10869,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
19273,10870,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
5934,10871,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10389,10873,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
58255,10875,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
752,10876,"5,946.24",0,0,0,0,0,1,0,0,1,2,0,0,1,1
35279,10877,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
55715,10879,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
21089,10881,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20099,10882,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
11130,10883,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
47126,10884,"3,409.18",0,1,1,0,0,0,0,0,0,0,1,1,0,0
74567,10884,"4,043.44",0,0,0,0,1,0,0,0,0,1,1,1,0,0
7849,10886,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
73452,10886,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
51771,10890,"5,311.98",0,0,0,0,0,1,1,0,1,0,0,1,1,0
57315,10896,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68122,10896,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
8904,10901,"2,616.35",0,0,0,0,0,0,0,0,0,0,0,1,0,2
72801,10901,"2,854.20",0,0,0,0,0,1,0,0,0,0,0,0,1,1
14027,10906,"4,915.56",0,0,0,0,1,1,0,1,0,0,1,1,0,0
32839,10909,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
66316,10910,"3,964.16",0,0,0,0,0,1,1,0,0,1,0,1,0,0
9647,10911,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,1,0,0
69237,10913,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
61002,10914,"5,074.13",0,0,0,0,0,0,0,0,1,2,0,0,1,1
87106,10915,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89854,10915,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68486,10917,"5,311.98",0,0,0,0,0,0,0,1,2,0,0,0,1,1
74005,10918,"7,373.34",0,0,0,0,1,0,0,1,2,1,1,1,0,0
54841,10920,"5,153.41",0,1,1,1,1,0,0,0,0,0,1,1,0,0
8425,10921,"3,884.88",0,0,1,0,1,0,0,0,0,0,1,1,0,0
66290,10922,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
77461,10922,"6,501.22",0,0,1,0,1,0,0,0,0,1,0,2,1,1
19653,10923,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17129,10927,"4,122.73",1,0,1,1,0,0,0,0,0,0,1,1,0,0
59428,10932,"4,043.44",0,0,0,0,0,0,0,0,1,0,0,1,1,1
83881,10935,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39628,10936,"2,299.21",1,0,0,0,0,0,0,0,0,0,0,1,0,1
18309,10941,"4,756.99",0,0,0,0,0,1,0,1,0,1,0,0,1,1
18598,10946,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
39909,10947,"4,043.44",1,1,1,0,0,0,0,0,0,1,1,0,0,0
31237,10951,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
61218,10951,"4,202.01",0,0,0,0,0,0,1,0,0,1,0,0,1,1
25304,10956,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
81810,10957,"4,043.44",0,0,0,0,0,1,0,0,1,0,0,1,1,0
83865,10957,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
6494,10961,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
49460,10965,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
74245,10967,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12252,10971,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39669,10972,"2,140.65",0,0,0,0,0,0,1,0,0,0,0,1,0,0
47969,10973,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
15727,10975,"1,427.10",1,0,0,0,0,0,0,0,0,0,0,1,0,0
72058,10977,"1,744.23",0,0,0,0,0,1,0,0,0,0,0,1,0,0
50484,10978,"2,695.63",0,1,0,0,0,0,0,0,1,1,0,0,0,0
28944,10982,"3,409.18",0,1,0,1,0,0,0,0,0,1,1,0,0,0
34850,10991,"1,902.80",0,0,0,0,1,0,0,0,0,0,0,1,0,0
14811,10994,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49361,10994,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
47043,10999,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
83089,11001,"3,884.88",0,0,0,1,0,0,0,0,1,0,0,1,1,0
55509,11003,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33167,11004,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
65763,11006,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84343,11008,"6,421.94",0,0,0,0,0,0,1,0,1,2,1,1,0,0
75770,11009,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
84616,11010,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5470,11015,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
24737,11028,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
53199,11029,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
35501,11030,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
57448,11034,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
82479,11036,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45062,11039,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
78261,11043,"3,805.59",0,0,0,0,0,0,0,0,0,1,0,0,1,2
1636,11047,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
31906,11047,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84194,11047,"6,818.36",0,0,1,0,0,2,1,1,0,0,1,1,0,0
82370,11051,"3,964.16",0,0,0,0,0,0,0,1,0,1,1,1,0,0
65797,11054,"7,294.06",0,0,0,1,0,3,0,2,0,0,1,1,0,0
38430,11067,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
89979,11069,"8,245.45",0,0,2,1,0,1,0,1,1,0,1,2,0,0
85340,11070,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64469,11071,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
33936,11074,"6,739.07",0,0,0,1,2,0,0,2,0,0,1,1,0,0
4598,11076,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
25825,11076,"3,964.16",0,2,1,0,0,0,0,0,0,0,1,1,0,0
41053,11077,"2,061.36",0,0,0,0,0,0,0,0,0,1,0,0,1,0
47480,11077,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
59485,11078,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16766,11083,"8,562.59",0,0,1,0,0,0,1,1,2,0,1,1,1,0
30874,11085,"6,421.94",1,0,1,0,0,1,1,0,0,1,0,1,1,0
82784,11085,"4,519.14",0,0,0,2,1,1,0,0,0,0,1,0,0,0
52589,11088,"6,025.52",0,0,0,0,0,0,0,0,1,3,0,0,1,1
1388,11093,"2,854.20",0,0,0,0,0,1,0,0,0,0,0,0,1,1
75630,11098,"6,976.92",0,1,3,0,1,0,0,1,0,0,1,1,0,0
48777,11100,"5,866.96",0,0,1,0,0,1,1,0,0,0,1,1,0,1
75622,11102,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
74757,11104,"4,202.01",0,0,0,0,0,0,1,0,0,1,0,1,1,0
68783,11106,"2,854.20",0,0,0,0,0,0,0,0,0,0,0,1,1,1
20636,11107,"3,884.88",0,0,1,0,0,0,1,0,0,1,0,1,0,0
76364,11112,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
79442,11112,"2,933.48",0,0,0,0,0,0,0,0,0,0,1,1,0,1
9001,11113,"3,488.46",0,0,0,2,0,0,0,0,0,0,1,1,0,0
65342,11113,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,0,0,1
23275,11115,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
17988,11120,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
77479,11120,"4,598.43",0,2,0,2,0,0,0,0,0,0,1,1,0,0
86249,11122,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
50567,11128,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
70748,11130,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85472,11132,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89862,11132,"6,501.22",0,0,1,1,0,1,0,0,1,1,0,1,1,0
976,11134,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
35469,11134,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77651,11134,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
80234,11137,"4,122.73",0,1,1,1,0,0,0,0,0,0,1,1,0,0
60111,11139,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
77487,11141,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
86520,11142,"7,135.49",0,1,2,0,2,1,0,0,0,0,1,1,0,0
7211,11147,"2,616.35",1,0,0,0,0,0,0,0,0,0,1,1,0,0
60269,11148,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
20834,11151,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49569,11152,"3,012.76",0,0,0,0,0,0,0,1,0,0,1,0,0,1
76232,11156,"5,232.69",0,1,0,1,1,1,0,0,0,0,1,1,0,0
74260,11160,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
5504,11164,872.12,0,0,0,0,0,0,0,0,0,0,0,1,0,0
79392,11165,"7,214.77",0,0,0,2,1,2,0,1,0,0,1,1,0,0
42614,11166,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
73262,11166,"3,567.74",0,0,1,0,0,0,0,1,0,1,0,1,0,0
28126,11175,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
9050,11178,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,1,1,0
65557,11178,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23986,11180,"3,409.18",0,0,1,1,1,0,0,0,0,0,0,1,0,0
75879,11180,951.40,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52563,11182,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
64683,11182,"1,189.25",0,0,0,0,0,0,0,0,1,0,0,0,0,0
65631,11182,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,0,0,2
4721,11185,"2,933.48",0,0,0,0,0,0,0,0,0,1,0,0,1,1
20370,11186,"3,884.88",2,0,0,1,0,0,0,0,0,0,1,1,0,0
24760,11186,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
12575,11187,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
36087,11188,"4,202.01",0,0,0,0,0,1,1,0,0,0,1,1,0,0
23739,11189,"3,171.33",0,2,0,0,0,0,0,0,0,0,1,1,0,0
88393,11190,"5,232.69",0,0,0,1,0,0,1,0,1,0,1,1,0,0
43588,11192,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
28241,11194,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
46631,11197,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
53231,11199,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
2212,11200,"2,695.63",1,0,0,0,0,0,0,0,1,1,0,0,0,0
51730,11206,"4,281.29",1,0,1,0,0,1,0,0,0,0,1,1,0,0
67793,11206,"3,329.89",0,1,0,1,0,0,0,0,0,0,1,1,0,0
49353,11208,"6,501.22",0,0,0,0,0,0,0,1,3,0,0,1,1,0
78923,11208,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
23291,11210,"3,409.18",1,0,1,0,0,0,0,0,0,0,1,1,0,0
30148,11210,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
75796,11210,"1,823.51",0,0,0,0,0,0,0,0,0,1,0,0,0,1
3673,11218,"2,140.65",0,0,0,0,0,0,0,0,0,1,1,0,0,0
20644,11218,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
40642,11219,"5,153.41",0,0,1,0,1,0,1,0,0,0,1,1,0,0
70789,11219,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34074,11221,"2,616.35",0,1,0,0,0,0,0,0,0,0,1,1,0,0
47258,11221,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56903,11224,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
70383,11225,"6,104.81",0,1,0,0,0,1,0,1,0,3,0,0,0,1
66308,11228,"2,695.63",0,1,0,0,0,0,0,0,1,1,0,0,0,0
7914,11231,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
85860,11231,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
68361,11232,"2,140.65",0,0,0,0,0,0,0,0,1,1,0,0,0,0
57232,11233,"6,739.07",0,1,1,0,2,0,1,0,0,0,1,1,0,0
16741,11234,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
23960,11235,"3,488.46",0,0,0,2,0,0,0,0,0,0,1,1,0,0
27540,11235,"5,391.26",0,0,0,0,0,0,0,0,2,1,1,1,0,0
53009,11235,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72819,11236,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
88534,11236,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
26443,11238,"1,427.10",1,0,0,0,0,0,0,0,0,0,0,1,0,0
66688,11238,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
16113,11243,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
21063,11244,"1,109.96",0,0,0,0,0,0,0,0,0,0,0,0,1,0
13177,11245,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
38604,11252,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54551,11253,"6,025.52",0,0,0,1,2,0,1,0,0,0,0,1,1,0
11353,11259,"2,695.63",1,0,0,0,0,0,0,0,0,1,1,0,0,0
79376,11262,"5,311.98",3,0,0,1,0,1,0,0,0,0,1,1,0,0
8938,11266,"4,994.84",0,0,0,0,1,0,0,1,0,1,1,1,0,0
42192,11266,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
42333,11269,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49742,11271,"2,378.50",0,0,0,0,0,0,0,0,2,0,0,0,0,0
39123,11273,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
53710,11273,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
13342,11276,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
47118,11276,"4,122.73",0,0,0,0,0,0,0,1,0,0,1,0,1,1
33191,11281,"3,647.03",0,0,2,0,0,0,0,0,0,0,1,1,0,0
81877,11284,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
58362,11285,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68692,11285,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
66605,11287,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
89631,11287,"8,245.45",0,0,1,0,1,1,2,0,0,1,1,1,0,0
3988,11291,"2,933.48",0,0,0,0,0,0,0,1,0,0,0,1,1,0
36772,11292,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
19265,11294,"4,360.58",1,0,0,1,1,0,0,0,0,0,1,1,0,0
28688,11295,"5,153.41",1,2,0,2,0,0,0,0,0,0,1,1,0,0
63396,11295,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
79400,11305,"5,311.98",1,1,0,3,0,0,0,0,0,0,1,1,0,0
87817,11306,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
85407,11311,"4,439.86",1,0,1,0,1,0,0,0,0,0,1,1,0,0
32367,11313,"3,250.61",0,1,1,1,0,0,0,0,0,0,1,0,0,0
52001,11313,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
10553,11318,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
87205,11319,"4,915.56",1,0,0,2,0,1,0,0,0,0,1,1,0,0
66068,11320,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,1,1,0
42176,11323,"4,202.01",0,0,0,0,0,0,0,0,1,1,1,1,0,0
78782,11323,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
55434,11324,"5,549.82",0,0,0,2,2,0,0,0,0,0,1,1,0,0
52753,11326,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
22848,11332,"4,994.84",0,0,0,0,0,0,0,0,1,1,0,1,1,1
48652,11337,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
85290,11349,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
39362,11352,"4,519.14",0,0,0,0,0,0,2,0,0,0,0,0,1,1
53967,11356,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
53769,11358,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31567,11360,"3,964.16",0,0,0,0,0,0,0,1,0,1,1,1,0,0
35352,11360,"2,378.50",0,0,0,0,0,0,0,0,0,0,2,0,0,0
72785,11363,"1,664.95",0,0,1,0,0,0,0,0,0,0,0,1,0,0
30668,11366,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
3087,11367,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
80531,11367,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
29850,11370,"3,171.33",1,1,0,0,0,0,0,0,0,0,1,1,0,0
51581,11371,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
37424,11374,"4,836.28",1,1,2,0,0,0,0,0,1,1,0,0,0,0
46037,11376,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
68460,11383,"3,250.61",0,2,0,0,0,0,0,0,1,1,0,0,0,0
41780,11384,"5,946.24",0,0,0,1,1,1,1,0,0,0,1,1,0,0
37549,11386,"3,171.33",0,0,0,0,0,0,0,0,0,0,1,0,1,1
28860,11392,"2,854.20",0,0,0,0,1,0,0,1,0,0,0,1,0,0
27896,11393,872.12,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44594,11394,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
36202,11399,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
2113,11402,"4,756.99",1,1,1,1,0,0,0,0,1,1,0,0,0,0
40568,11402,"3,884.88",1,1,0,1,0,0,0,0,0,0,1,1,0,0
53272,11403,"2,061.36",0,0,0,0,0,0,0,0,1,0,0,0,0,1
82891,11404,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
48686,11405,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
82917,11406,"1,189.25",0,0,0,0,0,0,0,0,0,0,1,0,0,0
78006,11410,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
75887,11413,"2,061.36",0,0,0,0,0,0,0,0,0,0,1,1,0,0
49445,11414,"6,263.37",1,1,1,2,0,1,0,0,0,0,1,1,0,0
10140,11418,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
56606,11420,"3,171.33",0,0,0,0,0,0,0,0,1,0,0,0,1,1
89185,11420,"4,122.73",0,0,0,0,0,0,0,0,1,1,0,0,1,1
55764,11423,"1,744.23",0,0,0,0,0,0,0,0,0,0,0,1,0,1
36996,11424,"4,756.99",0,2,1,1,0,0,0,0,0,1,1,0,0,0
11734,11428,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
19794,11431,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
83592,11432,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
7781,11440,"4,122.73",0,0,0,0,1,0,1,0,0,1,0,1,0,0
1818,11443,"1,982.08",0,0,0,0,0,0,0,0,0,0,0,0,1,1
49981,11446,"3,567.74",0,0,1,1,0,0,0,0,0,0,1,1,0,0
