misparmb,c3,FoodNorm-active,FoodNorm-sedentary,food_actual,0 -4 min1,0 -4 min2,5 - 9 min1,5 - 9 min2,10-14 min1,10-14 min2,15 - 17 min1,15 - 17 min2,18 -29 min1,18 -29 min2,30 - 49 min1,30 - 49 min2,50+ min1,50+ min2
90175.00,23550.00,4677.71,3488.46,4667.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
49973.00,23551.00,3171.33,2457.78,3859.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
4960.00,23555.00,4677.71,3567.74,1717.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
4515.00,23556.00,5549.82,4360.58,1616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,0.00,1.00,1.00
14746.00,23559.00,4122.73,3092.05,2349.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
59618.00,23559.00,3567.74,2695.63,2401.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
13615.00,23561.00,4122.73,3250.61,3364.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
81398.00,23561.00,5311.98,4281.29,883.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00
50831.00,23570.00,2933.48,2299.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
19901.00,23571.00,1982.08,1506.38,1317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
62661.00,23571.00,5549.82,4122.73,4012.00,1.00,1.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
16451.00,23576.00,3171.33,2457.78,2477.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
69823.00,23577.00,5946.24,4360.58,392.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
82206.00,23584.00,3329.89,2537.06,2708.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
83816.00,23586.00,12051.05,9513.99,1079.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,4.00,3.00,1.00,1.00,0.00,0.00
87965.00,23590.00,2695.63,1982.08,3142.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
40857.00,23592.00,6025.52,4439.86,816.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
68346.00,23602.00,5629.11,4281.29,6237.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
33639.00,23603.00,4439.86,3329.89,2834.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
46722.00,23603.00,6263.37,4994.84,3566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,1.00,1.00
80754.00,23609.00,6263.37,4677.71,492.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00
83022.00,23618.00,3488.46,2695.63,1405.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
86710.00,23618.00,10465.38,8245.45,2656.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,4.00,2.00,0.00,0.00,1.00,1.00
38422.00,23622.00,3805.59,2854.20,6643.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
22483.00,23630.00,3171.33,2457.78,1110.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
9852.00,23633.00,4122.73,3092.05,5333.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
59311.00,23642.00,3884.88,2933.48,648.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
35808.00,23643.00,4836.28,3567.74,21722.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
6254.00,23644.00,3884.88,2933.48,7069.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
46672.00,23657.00,5074.13,3884.88,4777.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
82321.00,23657.00,4360.58,3329.89,1148.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
3558.00,23658.00,4756.99,3567.74,3297.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
59675.00,23663.00,3171.33,2457.78,4797.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
68155.00,23670.00,3884.88,3092.05,1922.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00
71662.00,23671.00,4836.28,3884.88,3339.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,1.00,1.00
81356.00,23671.00,3171.33,2457.78,3928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
53447.00,23674.00,2140.65,1744.23,4294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00
88039.00,23675.00,6263.37,4677.71,2875.00,0.00,0.00,1.00,1.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
40592.00,23684.00,4519.14,3329.89,2601.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
5256.00,23690.00,4677.71,3488.46,3997.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
69443.00,23712.00,5470.54,4122.73,1941.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00
67975.00,23719.00,4122.73,3250.61,1410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
47209.00,23729.00,4360.58,3409.18,3576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
61630.00,23731.00,3329.89,2457.78,2764.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00
87502.00,23746.00,3409.18,2616.35,2088.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
18762.00,23748.00,7928.32,5946.24,3543.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,1.00,0.00
55004.00,23756.00,3171.33,2457.78,2651.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
52175.00,23762.00,4281.29,3250.61,2413.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00
81406.00,23766.00,4202.01,3171.33,220.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
54528.00,23771.00,4122.73,3250.61,2459.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
3335.00,23774.00,3726.31,2854.20,15460.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
77008.00,23783.00,1982.08,1506.38,3980.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
59949.00,23790.00,10306.82,7849.04,1274.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,3.00,0.00,1.00,1.00,0.00,0.00
9993.00,23791.00,3092.05,2219.93,413.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00
24869.00,23799.00,1982.08,1506.38,1747.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
31005.00,23803.00,3884.88,3092.05,1881.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00
53991.00,23806.00,3884.88,3092.05,159.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00
13672.00,23807.00,4122.73,3250.61,1636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
61655.00,23810.00,4915.56,3647.03,1153.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
20586.00,23811.00,1982.08,1506.38,993.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
47845.00,23811.00,4519.14,3409.18,1172.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
86116.00,23816.00,3012.76,2299.21,3342.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
25924.00,23818.00,1982.08,1506.38,5207.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
78964.00,23820.00,3171.33,2457.78,3380.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
8243.00,23823.00,3012.76,2457.78,3559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
69104.00,23828.00,3171.33,2457.78,4179.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
57497.00,23830.00,3250.61,2378.50,1651.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
40584.00,23833.00,1982.08,1506.38,3051.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
3913.00,23834.00,3329.89,2537.06,280.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
21154.00,23842.00,4122.73,3092.05,3377.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
51094.00,23843.00,4122.73,3092.05,4269.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
13839.00,23844.00,1982.08,1506.38,1408.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
61234.00,23846.00,1982.08,1506.38,2746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
41541.00,23851.00,4836.28,3647.03,2138.00,2.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
57414.00,23856.00,4836.28,3726.31,14997.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
15628.00,23858.00,2933.48,2299.21,2576.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
79368.00,23864.00,4360.58,3171.33,5797.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
18341.00,23865.00,4360.58,3488.46,5475.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00
29124.00,23868.00,6580.51,4836.28,3498.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
55046.00,23876.00,4439.86,3329.89,8426.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
53819.00,23878.00,1982.08,1506.38,2902.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
81034.00,23879.00,5074.13,3884.88,1502.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00
35840.00,23889.00,3805.59,3012.76,1554.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00
49668.00,23898.00,1427.10,1109.96,3967.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
27128.00,23900.00,2299.21,1823.51,2405.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00
16840.00,23908.00,5866.96,4598.43,6760.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00
12393.00,23921.00,4360.58,3409.18,3462.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
12690.00,23925.00,2933.48,2299.21,2727.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00
77321.00,23932.00,5074.13,3726.31,906.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
63719.00,23939.00,1982.08,1506.38,4410.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
25601.00,23942.00,3329.89,2537.06,1685.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
84293.00,23965.00,3250.61,2378.50,6069.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
52043.00,23966.00,872.12,634.27,4360.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
3723.00,23968.00,3409.18,2616.35,1069.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
69955.00,23973.00,3567.74,2695.63,1739.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
58651.00,23976.00,5232.69,4043.44,3328.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
50716.00,23984.00,3488.46,2695.63,4701.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00
16295.00,23987.00,2854.20,2140.65,3436.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00
18176.00,23988.00,3964.16,3171.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00
28191.00,23989.00,1982.08,1506.38,5278.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
19851.00,23997.00,1982.08,1506.38,4279.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
11288.00,23998.00,2933.48,2140.65,4371.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00
56697.00,24001.00,4281.29,3250.61,910.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00
12799.00,24016.00,3726.31,2854.20,7607.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
11858.00,24019.00,2933.48,2219.93,567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00
12856.00,24023.00,1982.08,1506.38,1218.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
59758.00,24031.00,3171.33,2457.78,4195.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
89805.00,24036.00,10465.38,8086.89,2428.00,1.00,2.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,3.00,2.00,0.00,1.00
67165.00,24049.00,3488.46,2695.63,516.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
18606.00,24071.00,3647.03,2774.91,1393.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
57588.00,24071.00,3250.61,2378.50,320.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
68320.00,24078.00,1109.96,872.12,742.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
40287.00,24079.00,1982.08,1506.38,2333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
66159.00,24087.00,4360.58,3250.61,156.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
2352.00,24091.00,4519.14,3409.18,2221.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
1941.00,24091.00,4202.01,3250.61,283.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00
60780.00,24098.00,1982.08,1506.38,1247.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
37606.00,24108.00,3884.88,3012.76,2065.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
46920.00,24109.00,5232.69,4043.44,2049.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
1628.00,24114.00,3884.88,2933.48,3786.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
26245.00,24119.00,4281.29,3250.61,4002.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
68973.00,24123.00,4439.86,3329.89,2010.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
32789.00,24125.00,4360.58,3409.18,3404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
66480.00,24135.00,4439.86,3329.89,8795.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
36418.00,24136.00,872.12,634.27,6836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
88054.00,24148.00,4122.73,3012.76,5794.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00
29355.00,24166.00,3884.88,2854.20,1960.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
81109.00,24173.00,9038.29,6976.92,1847.00,0.00,0.00,0.00,1.00,0.00,2.00,0.00,1.00,3.00,0.00,1.00,1.00,0.00,0.00
4077.00,24180.00,3329.89,2537.06,2467.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
32375.00,24189.00,4043.44,3171.33,3016.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
48587.00,24190.00,4756.99,3567.74,3032.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00
17509.00,24191.00,3726.31,2854.20,1992.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
80069.00,24193.00,5866.96,4439.86,1173.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00
22897.00,24195.00,1982.08,1506.38,902.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
18275.00,24199.00,3647.03,2774.91,437.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
37762.00,24211.00,3250.61,2457.78,5804.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
73106.00,24226.00,4043.44,3012.76,3879.00,0.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
48025.00,24234.00,4360.58,3409.18,3253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,1.00,1.00
48751.00,24241.00,5153.41,3964.16,2380.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00
8565.00,24248.00,872.12,634.27,3131.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
71993.00,24257.00,1982.08,1506.38,556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
20552.00,24258.00,3012.76,2378.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
46052.00,24261.00,6501.22,5153.41,441.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,1.00,0.00,1.00
59295.00,24270.00,5549.82,4043.44,7095.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
21360.00,24276.00,3964.16,3012.76,2451.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
79350.00,24281.00,4122.73,3250.61,2459.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00
63628.00,24287.00,2061.36,1664.95,1784.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
41244.00,24297.00,1982.08,1506.38,3163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
25445.00,24306.00,1982.08,1506.38,1781.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
5835.00,24307.00,5549.82,4360.58,1552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00
26567.00,24315.00,1982.08,1506.38,4139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
21543.00,24318.00,1982.08,1506.38,2040.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
19257.00,24326.00,5311.98,4202.01,1821.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,0.00,1.00,1.00
41574.00,24330.00,3171.33,2457.78,2223.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
5520.00,24334.00,3250.61,2616.35,2940.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00
69153.00,24341.00,5311.98,4281.29,2913.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00
80200.00,24349.00,1982.08,1506.38,1834.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
60400.00,24352.00,4122.73,3250.61,6045.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00
64816.00,24373.00,4994.84,3726.31,3185.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
69252.00,24376.00,1109.96,872.12,4317.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00
60061.00,24379.00,1982.08,1506.38,2824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
64949.00,24382.00,4281.29,3250.61,2955.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
71126.00,24382.00,4360.58,3250.61,2057.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
73940.00,24385.00,4994.84,3726.31,1776.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00
23341.00,24393.00,2854.20,2140.65,4498.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
31278.00,24393.00,3171.33,2457.78,4790.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00
17624.00,24396.00,4836.28,3805.59,4542.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,1.00,0.00
82800.00,24399.00,4281.29,3250.61,1337.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00
24273.00,24403.00,5074.13,3964.16,4689.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00
34926.00,24404.00,6580.51,5153.41,6236.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00
76950.00,24408.00,1982.08,1506.38,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00
